descriptor_string,txn_date,amount,panelist_id
PYMT-MOSSLINE,2024-12-26,279.44,PAN03627
PYMT-MOSSLINE,2024-10-18,823.13,PAN03066
PYMT-MOSSLINE,2024-10-20,745.28,PAN00466
PYMT-MOSSLINE,2024-11-03,709.74,PAN01646
PYMT-MOSSLINE,2024-11-08,846.64,PAN01187
PYMT-MOSSLINE,2024-10-05,896.89,PAN01244
PYMT-MOSSLINE,2024-11-07,795.96,PAN02465
PYMT-MOSSLINE,2024-12-30,510.61,PAN03916
PYMT-MOSSLINE,2024-12-18,478.61,PAN03040
PYMT-MOSSLINE,2024-11-10,513.54,PAN03600
PYMT-MOSSLINE,2024-10-05,215.44,PAN00535
PYMT-MOSSLINE,2024-11-25,502.68,PAN03987
PYMT-MOSSLINE,2024-10-20,528.35,PAN03041
PYMT-MOSSLINE,2024-10-19,469.71,PAN00218
PYMT-MOSSLINE,2024-10-09,528.48,PAN03063
PYMT-MOSSLINE,2024-10-07,599.35,PAN02465
PYMT-MOSSLINE,2024-10-05,442.48,PAN01329
PYMT-MOSSLINE,2024-10-13,802.82,PAN03056
PYMT-MOSSLINE,2024-10-28,702.78,PAN03961
PYMT-MOSSLINE,2024-10-04,413.97,PAN01244
PYMT-MOSSLINE,2024-12-03,283.81,PAN03929
PYMT-MOSSLINE,2024-11-17,278.72,PAN03627
PYMT-MOSSLINE,2024-10-19,660.96,PAN00218
PYMT-MOSSLINE,2024-11-24,806.70,PAN03349
PYMT-MOSSLINE,2024-11-19,432.72,PAN00645
PYMT-MOSSLINE,2024-12-27,921.38,PAN02302
PYMT-MOSSLINE,2024-11-04,592.54,PAN03066
PYMT-MOSSLINE,2024-11-27,354.64,PAN02405
PYMT-MOSSLINE,2024-12-23,375.86,PAN03620
PYMT-MOSSLINE,2024-11-08,727.46,PAN01308
PYMT-MOSSLINE,2024-10-04,364.93,PAN01584
PYMT-MOSSLINE,2024-12-09,677.51,PAN01244
PYMT-MOSSLINE,2024-11-10,400.59,PAN03168
PYMT-MOSSLINE,2024-12-08,690.13,PAN02394
PYMT-MOSSLINE,2024-10-26,878.51,PAN01347
PYMT-MOSSLINE,2024-10-22,326.82,PAN02357
PYMT-MOSSLINE,2024-12-03,558.71,PAN02201
PYMT-MOSSLINE,2024-11-25,374.31,PAN03056
PYMT-MOSSLINE,2024-12-11,544.99,PAN01659
PYMT-MOSSLINE,2024-11-10,483.96,PAN03518
PYMT-MOSSLINE,2024-12-11,755.70,PAN01244
PYMT-MOSSLINE,2024-10-24,626.33,PAN00774
PYMT-MOSSLINE,2024-11-06,410.22,PAN02593
PYMT-MOSSLINE,2024-11-03,618.57,PAN03056
PYMT-MOSSLINE,2024-12-24,384.69,PAN03194
PYMT-MOSSLINE,2024-11-01,352.37,PAN01056
PYMT-MOSSLINE,2024-12-03,543.06,PAN00645
PYMT-MOSSLINE,2024-10-29,305.94,PAN00774
PYMT-MOSSLINE,2024-12-03,635.59,PAN02465
PYMT-MOSSLINE,2024-10-09,554.00,PAN03041
PYMT-MOSSLINE,2024-12-23,878.96,PAN03985
PYMT-MOSSLINE,2024-11-22,529.43,PAN03518
PYMT-MOSSLINE,2024-11-05,594.48,PAN01691
PYMT-MOSSLINE,2024-10-13,1092.89,PAN00006
PYMT-MOSSLINE,2024-10-20,768.98,PAN03985
PYMT-MOSSLINE,2024-12-08,337.80,PAN03056
PYMT-MOSSLINE,2024-10-31,684.11,PAN01056
PYMT-MOSSLINE,2024-12-05,566.30,PAN02593
PYMT-MOSSLINE,2024-10-25,620.17,PAN00249
PYMT-MOSSLINE,2024-11-22,220.71,PAN01187
PYMT-MOSSLINE,2024-12-25,425.64,PAN01056
PYMT-MOSSLINE,2024-10-23,1027.43,PAN00449
PYMT-MOSSLINE,2024-11-20,864.77,PAN01347
PYMT-MOSSLINE,2024-11-05,455.38,PAN00724
PYMT-MOSSLINE,2024-12-31,510.91,PAN03700
PYMT-MOSSLINE,2024-12-20,425.03,PAN01370
PYMT-MOSSLINE,2024-12-18,1221.42,PAN03194
PYMT-MOSSLINE,2024-10-21,412.33,PAN02593
PYMT-MOSSLINE,2025-03-21,564.58,PAN03700
PYMT-MOSSLINE,2025-02-26,357.44,PAN00724
PYMT-MOSSLINE,2025-02-02,498.61,PAN03702
PYMT-MOSSLINE,2025-01-11,521.11,PAN00006
PYMT-MOSSLINE,2025-02-26,523.88,PAN03961
PYMT-MOSSLINE,2025-02-02,229.51,PAN01244
PYMT-MOSSLINE,2025-01-02,668.78,PAN03916
PYMT-MOSSLINE,2025-03-10,389.96,PAN02302
PYMT-MOSSLINE,2025-01-16,469.21,PAN02201
PYMT-MOSSLINE,2025-01-16,548.70,PAN00535
PYMT-MOSSLINE,2025-02-27,531.54,PAN00006
PYMT-MOSSLINE,2025-01-26,524.79,PAN00036
PYMT-MOSSLINE,2025-02-03,539.42,PAN00036
PYMT-MOSSLINE,2025-02-22,367.18,PAN02357
PYMT-MOSSLINE,2025-02-10,546.38,PAN03702
PYMT-MOSSLINE,2025-03-29,324.25,PAN02115
PYMT-MOSSLINE,2025-01-27,1100.27,PAN01370
PYMT-MOSSLINE,2025-03-22,307.85,PAN01308
PYMT-MOSSLINE,2025-03-25,878.67,PAN03702
PYMT-MOSSLINE,2025-03-25,1213.85,PAN01691
PYMT-MOSSLINE,2025-01-23,708.38,PAN02465
PYMT-MOSSLINE,2025-01-14,504.16,PAN01244
PYMT-MOSSLINE,2025-02-25,378.18,PAN02302
PYMT-MOSSLINE,2025-02-02,899.18,PAN03066
PYMT-MOSSLINE,2025-01-06,533.92,PAN01308
PYMT-MOSSLINE,2025-01-19,693.21,PAN01659
PYMT-MOSSLINE,2025-02-28,664.76,PAN02201
PYMT-MOSSLINE,2025-03-29,1090.23,PAN03168
PYMT-MOSSLINE,2025-03-07,449.91,PAN02302
PYMT-MOSSLINE,2025-03-11,278.28,PAN03987
PYMT-MOSSLINE,2025-01-30,656.09,PAN02475
PYMT-MOSSLINE,2025-03-27,454.00,PAN03702
PYMT-MOSSLINE,2025-01-15,569.44,PAN01448
PYMT-MOSSLINE,2025-01-10,752.10,PAN01849
PYMT-MOSSLINE,2025-03-09,721.99,PAN03056
PYMT-MOSSLINE,2025-03-17,496.39,PAN00639
PYMT-MOSSLINE,2025-01-28,498.88,PAN01244
PYMT-MOSSLINE,2025-03-20,618.99,PAN00134
PYMT-MOSSLINE,2025-03-07,403.70,PAN01329
PYMT-MOSSLINE,2025-03-21,753.65,PAN03041
PYMT-MOSSLINE,2025-02-07,620.09,PAN01933
PYMT-MOSSLINE,2025-01-01,721.87,PAN00639
PYMT-MOSSLINE,2025-03-10,348.02,PAN01448
PYMT-MOSSLINE,2025-03-25,318.69,PAN03026
PYMT-MOSSLINE,2025-02-24,936.21,PAN00134
PYMT-MOSSLINE,2025-02-23,1140.93,PAN03985
PYMT-MOSSLINE,2025-01-12,140.10,PAN00249
PYMT-MOSSLINE,2025-03-22,835.06,PAN03194
PYMT-MOSSLINE,2025-01-29,772.09,PAN03702
PYMT-MOSSLINE,2025-03-15,1305.77,PAN00085
PYMT-MOSSLINE,2025-03-24,468.26,PAN03317
PYMT-MOSSLINE,2025-01-05,949.11,PAN02105
PYMT-MOSSLINE,2025-03-21,608.39,PAN00006
PYMT-MOSSLINE,2025-01-05,1335.16,PAN01849
PYMT-MOSSLINE,2025-02-20,600.45,PAN00449
PYMT-MOSSLINE,2025-01-10,690.41,PAN03063
PYMT-MOSSLINE,2025-02-08,1701.81,PAN03985
PYMT-MOSSLINE,2025-03-25,1162.07,PAN00639
PYMT-MOSSLINE,2025-03-04,507.76,PAN03040
PYMT-MOSSLINE,2025-01-26,381.47,PAN03056
PYMT-MOSSLINE,2025-02-10,912.44,PAN03929
PYMT-MOSSLINE,2025-03-18,920.33,PAN02105
PYMT-MOSSLINE,2025-03-24,717.98,PAN03040
PYMT-MOSSLINE,2025-02-28,591.73,PAN00724
PYMT-MOSSLINE,2025-02-03,278.06,PAN00134
PYMT-MOSSLINE,2025-02-03,694.96,PAN00645
PYMT-MOSSLINE,2025-03-02,402.60,PAN02465
PYMT-MOSSLINE,2025-01-02,485.42,PAN00639
PYMT-MOSSLINE,2025-03-30,390.59,PAN02394
PYMT-MOSSLINE,2025-03-09,601.57,PAN03041
PYMT-MOSSLINE,2025-03-13,235.23,PAN01347
PYMT-MOSSLINE,2025-03-07,760.14,PAN00774
PYMT-MOSSLINE,2025-01-18,523.59,PAN01691
PYMT-MOSSLINE,2025-01-29,675.59,PAN00773
PYMT-MOSSLINE,2025-02-13,321.66,PAN01244
PYMT-MOSSLINE,2025-02-18,377.11,PAN02394
PYMT-MOSSLINE,2025-02-12,659.18,PAN03066
PYMT-MOSSLINE,2025-02-26,488.23,PAN01370
PYMT-MOSSLINE,2025-01-15,439.09,PAN01370
PYMT-MOSSLINE,2025-02-18,831.84,PAN02593
PYMT-MOSSLINE,2025-03-19,985.77,PAN01329
PYMT-MOSSLINE,2025-01-07,750.80,PAN02969
PYMT-MOSSLINE,2025-01-31,305.88,PAN01691
PYMT-MOSSLINE,2025-01-09,640.60,PAN01933
PYMT-MOSSLINE,2025-01-29,196.78,PAN03194
PYMT-MOSSLINE,2025-02-10,1319.40,PAN01187
PYMT-MOSSLINE,2025-01-03,682.43,PAN03168
PYMT-MOSSLINE,2025-01-10,551.24,PAN00724
PYMT-MOSSLINE,2025-03-31,438.04,PAN02068
PYMT-MOSSLINE,2025-03-27,601.97,PAN03600
PYMT-MOSSLINE,2025-02-07,952.59,PAN00062
PYMT-MOSSLINE,2025-06-22,1063.15,PAN03620
PYMT-MOSSLINE,2025-05-27,677.78,PAN00724
PYMT-MOSSLINE,2025-04-02,1165.84,PAN00085
PYMT-MOSSLINE,2025-05-22,1076.74,PAN02475
PYMT-MOSSLINE,2025-04-20,411.52,PAN01370
PYMT-MOSSLINE,2025-05-21,1252.64,PAN01370
PYMT-MOSSLINE,2025-06-21,634.25,PAN02068
PYMT-MOSSLINE,2025-06-11,212.74,PAN02068
PYMT-MOSSLINE,2025-06-23,678.41,PAN03344
PYMT-MOSSLINE,2025-04-29,717.24,PAN00466
PYMT-MOSSLINE,2025-06-18,375.58,PAN03702
PYMT-MOSSLINE,2025-05-26,1000.29,PAN00085
PYMT-MOSSLINE,2025-04-03,704.62,PAN01244
PYMT-MOSSLINE,2025-04-09,715.39,PAN03518
PYMT-MOSSLINE,2025-05-19,616.60,PAN00062
PYMT-MOSSLINE,2025-05-02,226.78,PAN00774
PYMT-MOSSLINE,2025-04-07,510.76,PAN03600
PYMT-MOSSLINE,2025-06-08,495.94,PAN01937
PYMT-MOSSLINE,2025-04-21,1111.09,PAN03040
PYMT-MOSSLINE,2025-06-18,1118.54,PAN00466
PYMT-MOSSLINE,2025-06-05,718.75,PAN03194
PYMT-MOSSLINE,2025-06-16,1251.52,PAN03056
PYMT-MOSSLINE,2025-05-17,947.72,PAN02357
PYMT-MOSSLINE,2025-06-15,614.55,PAN00639
PYMT-MOSSLINE,2025-05-13,437.42,PAN03700
PYMT-MOSSLINE,2025-06-25,735.07,PAN00036
PYMT-MOSSLINE,2025-06-30,768.63,PAN00645
PYMT-MOSSLINE,2025-04-19,606.99,PAN00085
PYMT-MOSSLINE,2025-04-03,685.36,PAN03620
PYMT-MOSSLINE,2025-04-30,606.65,PAN03987
PYMT-MOSSLINE,2025-06-07,359.01,PAN03518
PYMT-MOSSLINE,2025-06-30,612.92,PAN03040
PYMT-MOSSLINE,2025-04-28,501.92,PAN03344
PYMT-MOSSLINE,2025-05-27,442.49,PAN01187
PYMT-MOSSLINE,2025-06-04,597.15,PAN01448
PYMT-MOSSLINE,2025-05-11,1022.48,PAN00645
PYMT-MOSSLINE,2025-05-13,466.68,PAN01659
PYMT-MOSSLINE,2025-04-08,563.52,PAN03627
PYMT-MOSSLINE,2025-06-03,888.58,PAN01659
PYMT-MOSSLINE,2025-06-10,312.63,PAN01933
PYMT-MOSSLINE,2025-06-20,1427.44,PAN03961
PYMT-MOSSLINE,2025-06-14,919.29,PAN01448
PYMT-MOSSLINE,2025-06-13,813.33,PAN00979
PYMT-MOSSLINE,2025-05-29,322.82,PAN02105
PYMT-MOSSLINE,2025-05-27,402.63,PAN03349
PYMT-MOSSLINE,2025-04-21,537.49,PAN03702
PYMT-MOSSLINE,2025-06-30,623.67,PAN03168
PYMT-MOSSLINE,2025-04-17,524.08,PAN03620
PYMT-MOSSLINE,2025-05-10,495.62,PAN03317
PYMT-MOSSLINE,2025-05-13,318.42,PAN00085
PYMT-MOSSLINE,2025-05-04,413.31,PAN00535
PYMT-MOSSLINE,2025-05-22,747.74,PAN03987
PYMT-MOSSLINE,2025-05-25,628.31,PAN02115
PYMT-MOSSLINE,2025-04-24,596.53,PAN02394
PYMT-MOSSLINE,2025-06-19,687.50,PAN01187
PYMT-MOSSLINE,2025-04-16,644.73,PAN02302
PYMT-MOSSLINE,2025-06-18,895.76,PAN02394
PYMT-MOSSLINE,2025-05-03,1007.86,PAN00449
PYMT-MOSSLINE,2025-05-08,882.91,PAN02105
PYMT-MOSSLINE,2025-04-21,754.15,PAN03620
PYMT-MOSSLINE,2025-06-18,434.48,PAN03916
PYMT-MOSSLINE,2025-05-26,470.35,PAN00036
PYMT-MOSSLINE,2025-04-08,573.81,PAN03702
PYMT-MOSSLINE,2025-05-05,639.00,PAN01056
PYMT-MOSSLINE,2025-04-07,595.79,PAN02357
PYMT-MOSSLINE,2025-05-02,735.27,PAN00062
PYMT-MOSSLINE,2025-05-21,846.00,PAN03344
PYMT-MOSSLINE,2025-06-11,593.90,PAN00774
PYMT-MOSSLINE,2025-05-23,735.38,PAN01659
PYMT-MOSSLINE,2025-05-01,371.19,PAN00085
PYMT-MOSSLINE,2025-04-06,563.81,PAN03026
PYMT-MOSSLINE,2025-06-23,698.12,PAN03349
PYMT-MOSSLINE,2025-04-20,408.65,PAN03056
PYMT-MOSSLINE,2025-06-28,459.70,PAN03947
PYMT-MOSSLINE,2025-04-13,408.79,PAN02969
PYMT-MOSSLINE,2025-04-15,468.34,PAN03194
PYMT-MOSSLINE,2025-06-15,568.48,PAN03518
PYMT-MOSSLINE,2025-04-11,318.37,PAN02357
PYMT-MOSSLINE,2025-06-27,578.80,PAN00036
PYMT-MOSSLINE,2025-06-11,1723.88,PAN03620
PYMT-MOSSLINE,2025-06-15,1425.30,PAN00062
PYMT-MOSSLINE,2025-06-14,498.55,PAN03700
PYMT-MOSSLINE,2025-06-23,719.88,PAN00466
PYMT-MOSSLINE,2025-05-20,542.40,PAN00218
PYMT-MOSSLINE,2025-05-30,367.10,PAN02969
PYMT-MOSSLINE,2025-06-12,939.74,PAN03041
PYMT-MOSSLINE,2025-04-25,888.66,PAN03600
PYMT-MOSSLINE,2025-04-28,545.47,PAN03168
PYMT-MOSSLINE,2025-04-23,342.89,PAN01584
PYMT-MOSSLINE,2025-06-03,734.06,PAN01674
PYMT-MOSSLINE,2025-05-19,436.85,PAN03627
PYMT-MOSSLINE,2025-04-16,996.24,PAN00062
PYMT-MOSSLINE,2025-04-28,627.51,PAN03987
PYMT-MOSSLINE,2025-05-28,656.92,PAN03041
PYMT-MOSSLINE,2025-07-06,1032.64,PAN00099
PYMT-MOSSLINE,2025-07-31,364.00,PAN03317
PYMT-MOSSLINE,2025-07-02,665.17,PAN03194
PYMT-MOSSLINE,2025-09-06,405.39,PAN03947
PYMT-MOSSLINE,2025-07-09,432.88,PAN02475
PYMT-MOSSLINE,2025-09-16,471.72,PAN03040
PYMT-MOSSLINE,2025-07-12,478.89,PAN03194
PYMT-MOSSLINE,2025-08-24,313.35,PAN00249
PYMT-MOSSLINE,2025-07-07,572.00,PAN03040
PYMT-MOSSLINE,2025-07-30,603.01,PAN01308
PYMT-MOSSLINE,2025-08-16,902.72,PAN00249
PYMT-MOSSLINE,2025-08-31,845.84,PAN00639
PYMT-MOSSLINE,2025-09-03,412.37,PAN00085
PYMT-MOSSLINE,2025-09-01,559.93,PAN02465
PYMT-MOSSLINE,2025-09-10,758.94,PAN03700
PYMT-MOSSLINE,2025-07-08,1015.77,PAN03929
PYMT-MOSSLINE,2025-09-05,402.91,PAN00639
PYMT-MOSSLINE,2025-09-26,870.47,PAN00085
PYMT-MOSSLINE,2025-07-27,390.71,PAN01329
PYMT-MOSSLINE,2025-07-23,433.45,PAN02593
PYMT-MOSSLINE,2025-09-29,990.76,PAN02593
PYMT-MOSSLINE,2025-09-17,430.46,PAN02115
PYMT-MOSSLINE,2025-08-26,465.47,PAN02969
PYMT-MOSSLINE,2025-09-24,249.03,PAN03066
PYMT-MOSSLINE,2025-08-08,337.26,PAN00134
PYMT-MOSSLINE,2025-09-22,704.33,PAN00085
PYMT-MOSSLINE,2025-08-28,156.51,PAN01933
PYMT-MOSSLINE,2025-09-20,526.68,PAN01244
PYMT-MOSSLINE,2025-07-30,372.21,PAN03317
PYMT-MOSSLINE,2025-09-21,428.31,PAN01244
PYMT-MOSSLINE,2025-09-05,637.70,PAN02068
PYMT-MOSSLINE,2025-07-10,373.25,PAN00466
PYMT-MOSSLINE,2025-09-15,935.52,PAN03961
PYMT-MOSSLINE,2025-07-18,664.87,PAN03916
PYMT-MOSSLINE,2025-07-01,459.10,PAN00535
PYMT-MOSSLINE,2025-07-13,447.74,PAN00062
PYMT-MOSSLINE,2025-07-27,666.47,PAN01646
PYMT-MOSSLINE,2025-08-13,246.98,PAN01370
PYMT-MOSSLINE,2025-09-05,817.82,PAN00979
PYMT-MOSSLINE,2025-09-14,592.88,PAN00249
PYMT-MOSSLINE,2025-09-24,421.43,PAN00218
PYMT-MOSSLINE,2025-08-01,735.28,PAN03056
PYMT-MOSSLINE,2025-07-16,690.31,PAN00639
PYMT-MOSSLINE,2025-08-09,446.73,PAN00639
PYMT-MOSSLINE,2025-09-07,526.50,PAN03929
PYMT-MOSSLINE,2025-08-04,755.44,PAN03168
PYMT-MOSSLINE,2025-09-16,640.03,PAN03194
PYMT-MOSSLINE,2025-07-30,483.43,PAN01849
PYMT-MOSSLINE,2025-09-15,427.40,PAN00773
PYMT-MOSSLINE,2025-08-10,617.68,PAN01308
PYMT-MOSSLINE,2025-07-30,472.12,PAN03056
PYMT-MOSSLINE,2025-08-16,757.69,PAN00036
PYMT-MOSSLINE,2025-09-08,500.22,PAN03600
PYMT-MOSSLINE,2025-09-09,470.95,PAN00979
PYMT-MOSSLINE,2025-09-07,629.49,PAN00085
PYMT-MOSSLINE,2025-09-06,438.40,PAN01691
PYMT-MOSSLINE,2025-07-10,528.16,PAN01674
PYMT-MOSSLINE,2025-07-05,451.08,PAN02357
PYMT-MOSSLINE,2025-07-06,412.65,PAN01659
PYMT-MOSSLINE,2025-07-08,861.18,PAN03627
PYMT-MOSSLINE,2025-08-12,967.72,PAN00218
PYMT-MOSSLINE,2025-08-21,554.33,PAN03916
PYMT-MOSSLINE,2025-07-18,482.05,PAN02475
PYMT-MOSSLINE,2025-07-27,287.60,PAN03056
PYMT-MOSSLINE,2025-08-13,496.35,PAN03600
PYMT-MOSSLINE,2025-07-03,890.67,PAN01659
PYMT-MOSSLINE,2025-09-16,722.83,PAN01584
PYMT-MOSSLINE,2025-09-12,439.45,PAN00639
PYMT-MOSSLINE,2025-08-14,938.58,PAN00006
PYMT-MOSSLINE,2025-08-10,451.81,PAN03168
PYMT-MOSSLINE,2025-08-31,481.37,PAN00036
PYMT-MOSSLINE,2025-08-03,748.94,PAN00645
PYMT-MOSSLINE,2025-08-28,412.45,PAN00062
PYMT-MOSSLINE,2025-07-29,618.48,PAN03040
PYMT-MOSSLINE,2025-08-18,492.89,PAN02105
PYMT-MOSSLINE,2025-09-09,1266.58,PAN01646
PYMT-MOSSLINE,2025-08-29,882.69,PAN00645
PYMT-MOSSLINE,2025-08-17,263.95,PAN01937
PYMT-MOSSLINE,2025-07-15,653.92,PAN00249
PYMT-MOSSLINE,2025-07-19,296.68,PAN01584
PYMT-MOSSLINE,2025-09-03,419.55,PAN03987
PYMT-MOSSLINE,2025-07-10,1051.94,PAN03916
PYMT-MOSSLINE,2025-07-24,900.45,PAN03056
PYMT-MOSSLINE,2025-10-29,533.86,PAN02475
PYMT-MOSSLINE,2025-10-15,377.22,PAN03168
PYMT-MOSSLINE,2025-12-07,953.40,PAN01370
PYMT-MOSSLINE,2025-11-14,354.85,PAN01448
PYMT-MOSSLINE,2025-11-23,861.81,PAN02201
PYMT-MOSSLINE,2025-12-18,430.79,PAN03194
PYMT-MOSSLINE,2025-11-24,789.85,PAN01329
PYMT-MOSSLINE,2025-12-04,804.37,PAN03344
PYMT-MOSSLINE,2025-11-22,410.13,PAN03627
PYMT-MOSSLINE,2025-12-26,716.94,PAN03518
PYMT-MOSSLINE,2025-12-06,221.90,PAN01448
PYMT-MOSSLINE,2025-12-20,402.21,PAN01244
PYMT-MOSSLINE,2025-12-14,480.78,PAN03518
PYMT-MOSSLINE,2025-10-16,583.13,PAN03518
PYMT-MOSSLINE,2025-11-18,472.53,PAN03947
PYMT-MOSSLINE,2025-10-26,553.91,PAN01933
PYMT-MOSSLINE,2025-10-12,517.59,PAN00099
PYMT-MOSSLINE,2025-10-22,643.84,PAN02357
PYMT-MOSSLINE,2025-12-11,1194.84,PAN01674
PYMT-MOSSLINE,2025-11-28,674.05,PAN01646
PYMT-MOSSLINE,2025-12-30,827.08,PAN01329
PYMT-MOSSLINE,2025-10-14,977.70,PAN02969
PYMT-MOSSLINE,2025-11-24,770.93,PAN01448
PYMT-MOSSLINE,2025-11-26,692.06,PAN00639
PYMT-MOSSLINE,2025-12-25,430.95,PAN00134
PYMT-MOSSLINE,2025-10-08,246.19,PAN02302
PYMT-MOSSLINE,2025-12-30,813.67,PAN02475
PYMT-MOSSLINE,2025-10-31,409.45,PAN03987
PYMT-MOSSLINE,2025-11-27,311.60,PAN03317
PYMT-MOSSLINE,2025-11-30,461.95,PAN02465
PYMT-MOSSLINE,2025-12-12,363.04,PAN02475
PYMT-MOSSLINE,2025-10-23,1028.42,PAN02115
PYMT-MOSSLINE,2025-12-26,838.90,PAN00062
PYMT-MOSSLINE,2025-11-05,548.63,PAN01448
PYMT-MOSSLINE,2025-12-02,256.99,PAN03041
PYMT-MOSSLINE,2025-12-20,855.29,PAN00062
PYMT-MOSSLINE,2025-10-21,417.69,PAN01849
PYMT-MOSSLINE,2025-12-28,427.52,PAN00062
PYMT-MOSSLINE,2025-12-27,659.35,PAN00979
PYMT-MOSSLINE,2025-11-13,757.06,PAN03627
PYMT-MOSSLINE,2025-10-01,566.44,PAN03700
PYMT-MOSSLINE,2025-11-19,590.67,PAN03168
PYMT-MOSSLINE,2025-10-02,550.15,PAN03702
PYMT-MOSSLINE,2025-11-17,754.80,PAN03987
PYMT-MOSSLINE,2025-10-23,673.51,PAN02302
PYMT-MOSSLINE,2025-10-20,258.38,PAN01244
PYMT-MOSSLINE,2025-11-29,969.86,PAN03344
PYMT-MOSSLINE,2025-11-20,811.08,PAN00099
PYMT-MOSSLINE,2025-11-18,848.00,PAN03056
PYMT-MOSSLINE,2025-12-26,436.39,PAN03518
PYMT-MOSSLINE,2025-12-09,512.09,PAN01244
PYMT-MOSSLINE,2025-10-03,371.28,PAN03194
PYMT-MOSSLINE,2025-10-03,280.43,PAN01244
PYMT-MOSSLINE,2025-11-13,528.88,PAN03168
PYMT-MOSSLINE,2025-12-06,467.87,PAN03929
PYMT-MOSSLINE,2025-12-15,540.98,PAN00085
PYMT-MOSSLINE,2025-10-12,499.85,PAN03916
PYMT-MOSSLINE,2025-12-19,801.17,PAN02068
PYMT-MOSSLINE,2025-12-01,847.22,PAN00218
PYMT-MOSSLINE,2025-12-05,470.01,PAN02115
PYMT-MOSSLINE,2025-11-28,335.20,PAN03063
PYMT-MOSSLINE,2025-10-09,335.86,PAN03985
PYMT-MOSSLINE,2025-11-22,581.79,PAN02302
PYMT-MOSSLINE,2025-12-22,286.72,PAN01187
PYMT-MOSSLINE,2025-11-18,732.00,PAN01674
PYMT-MOSSLINE,2025-10-25,451.03,PAN00134
PYMT-MOSSLINE,2025-10-28,477.51,PAN03066
PYMT-MOSSLINE,2025-10-11,548.74,PAN03620
PYMT-MOSSLINE,2025-11-16,715.71,PAN03194
PYMT-MOSSLINE,2025-11-08,375.26,PAN02475
PYMT-MOSSLINE,2025-10-07,487.85,PAN03947
PYMT-MOSSLINE,2025-12-02,786.41,PAN03916
PYMT-MOSSLINE,2025-10-13,804.74,PAN03620
PYMT-MOSSLINE,2025-10-15,691.13,PAN03168
PYMT-MOSSLINE,2025-11-18,659.88,PAN00218
PYMT-MOSSLINE,2025-11-21,535.98,PAN00535
PYMT-MOSSLINE,2025-10-24,580.85,PAN00036
PYMT-MOSSLINE,2025-11-11,933.04,PAN01659
PYMT-MOSSLINE,2025-12-16,496.82,PAN00134
PYMT-MOSSLINE,2025-11-05,1216.41,PAN01370
PYMT-MOSSLINE,2025-12-23,645.59,PAN01849
PYMT-MOSSLINE,2025-10-13,628.23,PAN01849
PYMT-MOSSLINE,2025-10-19,582.37,PAN03702
PYMT-MOSSLINE,2025-11-09,390.18,PAN03056
PYMT-MOSSLINE,2025-10-21,857.38,PAN00249
PYMT-MOSSLINE,2025-11-26,488.89,PAN01937
PYMT-MOSSLINE,2025-11-27,573.84,PAN03344
PYMT-MOSSLINE,2025-11-08,747.53,PAN02475
PYMT-MOSSLINE,2025-10-08,295.68,PAN03317
PYMT-MOSSLINE,2025-11-07,1030.01,PAN01674
PYMT-MOSSLINE,2025-10-23,852.26,PAN03916
PYMT-MOSSLINE,2025-12-19,326.31,PAN03620
PYMT-MOSSLINE,2025-10-07,738.18,PAN00774
PYMT-MOSSLINE,2025-10-15,642.72,PAN01937
SQ *NORTHLOOP,2023-03-30,1739.10,PAN02616
SQ *NORTHLOOP,2023-03-23,900.41,PAN00056
NORTHLOOP*SUB,2023-01-14,820.84,PAN00598
SQ *NORTHLOOP,2023-02-22,2012.37,PAN01415
NORTHLOOP*SUB,2023-03-22,2013.93,PAN01730
SQ *NORTHLOOP,2023-01-02,2432.58,PAN01415
SQ *NORTHLOOP,2023-03-23,1887.36,PAN03698
SQ *NORTHLOOP,2023-01-05,1254.00,PAN00088
SQ *NORTHLOOP,2023-02-04,2691.58,PAN03241
SQ *NORTHLOOP,2023-01-30,1349.75,PAN01554
NORTHLOOP*SUB,2023-01-06,870.51,PAN00648
NORTHLOOP*SUB,2023-02-14,1236.20,PAN02570
NORTHLOOP*SUB,2023-02-23,1231.45,PAN02261
SQ *NORTHLOOP,2023-02-05,2420.35,PAN01726
NORTHLOOP*SUB,2023-03-09,708.99,PAN00785
NORTHLOOP*SUB,2023-03-24,1789.79,PAN02261
SQ *NORTHLOOP,2023-02-28,674.19,PAN01554
SQ *NORTHLOOP,2023-01-24,1994.60,PAN03241
SQ *NORTHLOOP,2023-02-11,1860.58,PAN00292
SQ *NORTHLOOP,2023-02-23,2305.35,PAN00019
NORTHLOOP*SUB,2023-03-08,1382.36,PAN02225
SQ *NORTHLOOP,2023-02-15,2727.47,PAN02690
NORTHLOOP*SUB,2023-03-05,1071.61,PAN01721
SQ *NORTHLOOP,2023-01-04,1636.66,PAN01557
SQ *NORTHLOOP,2023-01-06,1874.35,PAN02163
SQ *NORTHLOOP,2023-03-10,1444.98,PAN03447
NORTHLOOP*SUB,2023-01-17,1740.31,PAN00785
NORTHLOOP*SUB,2023-02-25,877.52,PAN02093
SQ *NORTHLOOP,2023-02-02,1135.22,PAN03350
SQ *NORTHLOOP,2023-01-05,482.53,PAN01713
SQ *NORTHLOOP,2023-02-28,1286.06,PAN01603
SQ *NORTHLOOP,2023-01-20,2148.31,PAN02206
SQ *NORTHLOOP,2023-02-03,2352.23,PAN01726
