vendor_id,quarter,segment,arr_estimate_m,level_band,level_method
V0044,2024Q2,devtools,10.346984,10-30M,spend
V0044,2024Q3,devtools,10.720752,10-30M,spend
V0044,2024Q4,devtools,10.14083,10-30M,spend
V0044,2025Q1,devtools,11.229004,10-30M,spend
V0044,2025Q2,devtools,12.389538,10-30M,spend
V0044,2025Q3,devtools,11.902016,10-30M,spend
V0044,2025Q4,devtools,13.784592000000002,10-30M,spend
V0045,2023Q1,devtools,17.642674,10-30M,spend
V0045,2023Q2,devtools,20.280188,10-30M,spend
V0045,2023Q3,devtools,21.148696,10-30M,spend
V0045,2023Q4,devtools,25.537844,10-30M,spend
V0045,2024Q1,devtools,32.583378,30-100M,spend
V0045,2024Q2,devtools,29.976609999999997,10-30M,spend
V0045,2024Q3,devtools,24.80018,10-30M,spend
V0045,2024Q4,devtools,21.78105,10-30M,spend
V0045,2025Q1,devtools,22.924712,10-30M,spend
V0045,2025Q2,devtools,26.91194,10-30M,spend
V0045,2025Q3,devtools,26.522603999999998,10-30M,spend
V0045,2025Q4,devtools,28.198153999999995,10-30M,spend
V0046,2023Q1,devtools,,no_data,none
V0046,2023Q2,devtools,,no_data,none
V0046,2023Q3,devtools,,no_data,none
V0046,2023Q4,devtools,,no_data,none
V0046,2024Q1,devtools,,no_data,none
V0046,2024Q2,devtools,,no_data,none
V0046,2024Q3,devtools,,no_data,none
V0046,2024Q4,devtools,,no_data,none
V0046,2025Q1,devtools,,no_data,none
V0046,2025Q2,devtools,,no_data,none
V0046,2025Q3,devtools,,no_data,none
V0046,2025Q4,devtools,,no_data,none
V0047,2023Q1,devtools,2.11856,1-3M,spend
V0047,2023Q2,devtools,4.41433,3-10M,spend
V0047,2023Q3,devtools,4.05767,3-10M,spend
V0047,2023Q4,devtools,3.546828,3-10M,spend
V0047,2024Q1,devtools,5.159232,3-10M,spend
V0047,2024Q2,devtools,5.498302,3-10M,spend
V0047,2024Q3,devtools,5.832096,3-10M,spend
V0047,2024Q4,devtools,7.204414,3-10M,spend
V0047,2025Q1,devtools,8.127586,3-10M,spend
V0047,2025Q2,devtools,7.447911999999999,3-10M,spend
V0047,2025Q3,devtools,9.45019,3-10M,spend
V0047,2025Q4,devtools,7.312832000000001,3-10M,spend
V0048,2023Q1,devtools,7.10451,3-10M,spend
V0048,2023Q2,devtools,8.705942,3-10M,spend
V0048,2023Q3,devtools,9.662134,3-10M,spend
V0048,2023Q4,devtools,9.803068,3-10M,spend
V0048,2024Q1,devtools,9.145086,3-10M,spend
V0048,2024Q2,devtools,10.637286,10-30M,spend
V0048,2024Q3,devtools,11.350054,10-30M,spend
V0048,2024Q4,devtools,12.305338,10-30M,spend
V0048,2025Q1,devtools,13.648414000000002,10-30M,spend
V0048,2025Q2,devtools,14.104142000000001,10-30M,spend
V0048,2025Q3,devtools,13.003252,10-30M,spend
V0048,2025Q4,devtools,16.49894,10-30M,spend
V0049,2023Q1,devtools,6.319816,3-10M,spend
V0049,2023Q2,devtools,5.23722,3-10M,spend
V0049,2023Q3,devtools,8.116916,3-10M,spend
V0049,2023Q4,devtools,8.05819,3-10M,spend
V0049,2024Q1,devtools,11.356242,10-30M,spend
V0049,2024Q2,devtools,13.749016,10-30M,spend
V0049,2024Q3,devtools,11.389956,10-30M,spend
V0049,2024Q4,devtools,11.655106,10-30M,spend
V0049,2025Q1,devtools,11.992696,10-30M,spend
V0049,2025Q2,devtools,13.058045999999997,10-30M,spend
V0049,2025Q3,devtools,12.700964,10-30M,spend
V0049,2025Q4,devtools,12.633232,10-30M,spend
V0050,2023Q1,devtools,26.4,10-30M,jobs
V0050,2023Q2,devtools,31.68,30-100M,jobs
V0050,2023Q3,devtools,31.68,30-100M,jobs
V0050,2023Q4,devtools,31.68,30-100M,jobs
V0050,2024Q1,devtools,34.32,30-100M,jobs
V0050,2024Q2,devtools,36.96,30-100M,jobs
V0050,2024Q3,devtools,39.6,30-100M,jobs
V0050,2024Q4,devtools,39.6,30-100M,jobs
V0050,2025Q1,devtools,36.96,30-100M,jobs
V0050,2025Q2,devtools,44.88,30-100M,jobs
V0050,2025Q3,devtools,44.88,30-100M,jobs
V0050,2025Q4,devtools,47.52,30-100M,jobs
V0051,2023Q1,devtools,0.056064,<1M,web
V0051,2023Q2,devtools,0.06336,<1M,web
V0051,2023Q3,devtools,0.051072,<1M,web
V0051,2023Q4,devtools,0.061824,<1M,web
V0051,2024Q1,devtools,0.070528,<1M,web
V0051,2024Q2,devtools,0.071552,<1M,web
V0051,2024Q3,devtools,0.060288,<1M,web
V0051,2024Q4,devtools,0.0704,<1M,web
V0051,2025Q1,devtools,0.082944,<1M,web
V0051,2025Q2,devtools,0.0928,<1M,web
V0051,2025Q3,devtools,0.101504,<1M,web
V0051,2025Q4,devtools,0.102528,<1M,web
V0052,2023Q1,devtools,6.018342,3-10M,spend
V0052,2023Q2,devtools,6.093456,3-10M,spend
V0052,2023Q3,devtools,8.493956,3-10M,spend
V0052,2023Q4,devtools,8.287325999999998,3-10M,spend
V0052,2024Q1,devtools,7.825653999999999,3-10M,spend
V0052,2024Q2,devtools,7.169596000000001,3-10M,spend
V0052,2024Q3,devtools,11.489688,10-30M,spend
V0052,2024Q4,devtools,12.559145999999998,10-30M,spend
V0052,2025Q1,devtools,11.88215,10-30M,spend
V0052,2025Q2,devtools,12.992548,10-30M,spend
V0052,2025Q3,devtools,17.683778,10-30M,spend
V0052,2025Q4,devtools,16.940894,10-30M,spend
V0053,2023Q1,devtools,0.406144,<1M,web
V0053,2023Q2,devtools,0.436352,<1M,web
V0053,2023Q3,devtools,0.434944,<1M,web
V0053,2023Q4,devtools,0.4352,<1M,web
V0053,2024Q1,devtools,0.406528,<1M,web
V0053,2024Q2,devtools,0.49344,<1M,web
V0053,2024Q3,devtools,0.437248,<1M,web
V0053,2024Q4,devtools,0.451584,<1M,web
V0053,2025Q1,devtools,0.460096,<1M,web
V0053,2025Q2,devtools,0.474112,<1M,web
V0053,2025Q3,devtools,0.48512,<1M,web
V0053,2025Q4,devtools,0.424448,<1M,web
V0054,2023Q1,devtools,14.418326,10-30M,spend
V0054,2023Q2,devtools,9.026928,3-10M,spend
V0054,2023Q3,devtools,18.325202,10-30M,spend
V0054,2023Q4,devtools,16.895296,10-30M,spend
V0054,2024Q1,devtools,19.769068,10-30M,spend
V0054,2024Q2,devtools,23.34969,10-30M,spend
V0054,2024Q3,devtools,22.438804,10-30M,spend
V0054,2024Q4,devtools,25.203434,10-30M,spend
V0054,2025Q1,devtools,26.204048,10-30M,spend
V0054,2025Q2,devtools,22.649424,10-30M,spend
V0054,2025Q3,devtools,32.949676,30-100M,spend
V0054,2025Q4,devtools,33.889634,30-100M,spend
V0055,2023Q1,devtools,3.540032,3-10M,spend
V0055,2023Q2,devtools,4.221426,3-10M,spend
V0055,2023Q3,devtools,5.712826,3-10M,spend
V0055,2023Q4,devtools,4.625584,3-10M,spend
V0055,2024Q1,devtools,4.690054,3-10M,spend
V0055,2024Q2,devtools,5.953115999999999,3-10M,spend
V0055,2024Q3,devtools,6.290024,3-10M,spend
V0055,2024Q4,devtools,8.206762,3-10M,spend
V0055,2025Q1,devtools,9.455516,3-10M,spend
V0055,2025Q2,devtools,9.998818,3-10M,spend
V0055,2025Q3,devtools,11.988416,10-30M,spend
V0055,2025Q4,devtools,15.339004,10-30M,spend
V0056,2023Q1,devtools,5.28,3-10M,jobs
V0056,2023Q2,devtools,5.28,3-10M,jobs
V0056,2023Q3,devtools,5.28,3-10M,jobs
V0056,2023Q4,devtools,0.0,<1M,jobs
V0056,2024Q1,devtools,0.0,<1M,jobs
V0056,2024Q2,devtools,0.0,<1M,jobs
V0056,2024Q3,devtools,0.0,<1M,jobs
V0056,2024Q4,devtools,0.0,<1M,jobs
V0056,2025Q1,devtools,0.0,<1M,jobs
V0056,2025Q2,devtools,0.0,<1M,jobs
V0056,2025Q3,devtools,0.0,<1M,jobs
V0056,2025Q4,devtools,0.0,<1M,jobs
V0057,2023Q1,devtools,0.531968,<1M,web
V0057,2023Q2,devtools,0.44608,<1M,web
V0057,2023Q3,devtools,0.447232,<1M,web
V0057,2023Q4,devtools,0.429824,<1M,web
V0057,2024Q1,devtools,0.416064,<1M,web
V0057,2024Q2,devtools,0.440832,<1M,web
V0057,2024Q3,devtools,0.259968,<1M,web
V0057,2024Q4,devtools,0.280576,<1M,web
V0057,2025Q1,devtools,0.220416,<1M,web
V0057,2025Q2,devtools,0.14208,<1M,web
V0057,2025Q3,devtools,0.104064,<1M,web
V0057,2025Q4,devtools,0.099328,<1M,web
V0058,2023Q1,devtools,9.28456,3-10M,spend
V0058,2023Q2,devtools,11.525592,10-30M,spend
V0058,2023Q3,devtools,13.208782,10-30M,spend
V0058,2023Q4,devtools,13.350767999999999,10-30M,spend
V0058,2024Q1,devtools,13.455814000000002,10-30M,spend
V0058,2024Q2,devtools,15.068348,10-30M,spend
V0058,2024Q3,devtools,18.859512,10-30M,spend
V0058,2024Q4,devtools,11.312234,10-30M,spend
V0058,2025Q1,devtools,10.85119,10-30M,spend
V0058,2025Q2,devtools,15.27897,10-30M,spend
V0058,2025Q3,devtools,17.795802,10-30M,spend
V0058,2025Q4,devtools,18.32791,10-30M,spend
V0059,2023Q1,devtools,6.579924,3-10M,spend
V0059,2023Q2,devtools,4.385472,3-10M,spend
V0059,2023Q3,devtools,7.802616,3-10M,spend
V0059,2023Q4,devtools,5.942702,3-10M,spend
V0059,2024Q1,devtools,8.51758,3-10M,spend
V0059,2024Q2,devtools,10.21227,10-30M,spend
V0059,2024Q3,devtools,10.360566,10-30M,spend
V0059,2024Q4,devtools,12.25641,10-30M,spend
V0059,2025Q1,devtools,9.14734,3-10M,spend
V0059,2025Q2,devtools,11.989396,10-30M,spend
V0059,2025Q3,devtools,13.716204,10-30M,spend
V0059,2025Q4,devtools,12.607467999999999,10-30M,spend
V0060,2023Q1,devtools,0.188032,<1M,web
V0060,2023Q2,devtools,0.186368,<1M,web
V0060,2023Q3,devtools,0.187008,<1M,web
V0060,2023Q4,devtools,0.226944,<1M,web
V0060,2024Q1,devtools,0.251648,<1M,web
V0060,2024Q2,devtools,0.227328,<1M,web
V0060,2024Q3,devtools,0.241792,<1M,web
V0060,2024Q4,devtools,0.245632,<1M,web
V0060,2025Q1,devtools,0.226944,<1M,web
V0060,2025Q2,devtools,0.254464,<1M,web
V0060,2025Q3,devtools,0.242176,<1M,web
V0060,2025Q4,devtools,0.261376,<1M,web
V0061,2023Q1,devtools,1.64985,1-3M,spend
V0061,2023Q2,devtools,1.8116599999999998,1-3M,spend
V0061,2023Q3,devtools,1.778906,1-3M,spend
V0061,2023Q4,devtools,1.500724,1-3M,spend
V0061,2024Q1,devtools,1.630236,1-3M,spend
V0061,2024Q2,devtools,1.82117,1-3M,spend
V0061,2024Q3,devtools,1.369898,1-3M,spend
V0061,2024Q4,devtools,2.24788,1-3M,spend
V0061,2025Q1,devtools,1.46054,1-3M,spend
V0061,2025Q2,devtools,1.7365259999999998,1-3M,spend
V0061,2025Q3,devtools,1.324468,1-3M,spend
V0061,2025Q4,devtools,1.38631,1-3M,spend
V0062,2023Q1,devtools,13.08821,10-30M,spend
V0062,2023Q2,devtools,13.179204,10-30M,spend
V0062,2023Q3,devtools,14.880054,10-30M,spend
V0062,2023Q4,devtools,18.607694,10-30M,spend
V0062,2024Q1,devtools,17.07683,10-30M,spend
V0062,2024Q2,devtools,16.224656,10-30M,spend
V0062,2024Q3,devtools,19.451688,10-30M,spend
V0062,2024Q4,devtools,16.837572,10-30M,spend
V0062,2025Q1,devtools,17.3909,10-30M,spend
V0062,2025Q2,devtools,17.776404,10-30M,spend
V0062,2025Q3,devtools,26.006488,10-30M,spend
V0062,2025Q4,devtools,22.936656,10-30M,spend
V0063,2023Q1,devtools,4.028601999999999,3-10M,spend
V0063,2023Q2,devtools,4.951616,3-10M,spend
V0063,2023Q3,devtools,4.451536,3-10M,spend
V0063,2023Q4,devtools,4.50351,3-10M,spend
V0063,2024Q1,devtools,6.535932,3-10M,spend
V0063,2024Q2,devtools,6.822225999999999,3-10M,spend
V0063,2024Q3,devtools,5.278597999999999,3-10M,spend
V0063,2024Q4,devtools,5.682226,3-10M,spend
V0063,2025Q1,devtools,6.970706,3-10M,spend
V0063,2025Q2,devtools,7.518272,3-10M,spend
V0063,2025Q3,devtools,5.871162,3-10M,spend
V0063,2025Q4,devtools,5.916534,3-10M,spend
V0064,2023Q1,devtools,3.5473160000000004,3-10M,spend
V0064,2023Q2,devtools,3.038926,3-10M,spend
V0064,2023Q3,devtools,3.4007519999999993,3-10M,spend
V0064,2023Q4,devtools,3.481486,3-10M,spend
V0064,2024Q1,devtools,3.028686,3-10M,spend
V0064,2024Q2,devtools,2.963714,1-3M,spend
V0064,2024Q3,devtools,2.70347,1-3M,spend
V0064,2024Q4,devtools,2.0479939999999996,1-3M,spend
V0064,2025Q1,devtools,2.246066,1-3M,spend
V0064,2025Q2,devtools,1.9071079999999998,1-3M,spend
V0064,2025Q3,devtools,1.367038,1-3M,spend
V0064,2025Q4,devtools,0.878408,<1M,spend
V0065,2023Q1,devtools,0.754944,<1M,web
V0065,2023Q2,devtools,0.799744,<1M,web
V0065,2023Q3,devtools,0.757632,<1M,web
V0065,2023Q4,devtools,0.891648,<1M,web
V0065,2024Q1,devtools,0.893696,<1M,web
V0065,2024Q2,devtools,1.042688,1-3M,web
V0065,2024Q3,devtools,1.104768,1-3M,web
V0065,2024Q4,devtools,1.219328,1-3M,web
V0065,2025Q1,devtools,1.296768,1-3M,web
V0065,2025Q2,devtools,1.334656,1-3M,web
V0065,2025Q3,devtools,1.477248,1-3M,web
V0065,2025Q4,devtools,1.267456,1-3M,web
V0066,2023Q1,devtools,3.15746,3-10M,spend
V0066,2023Q2,devtools,3.1724,3-10M,spend
V0066,2023Q3,devtools,3.68344,3-10M,spend
V0066,2023Q4,devtools,3.868794,3-10M,spend
V0066,2024Q1,devtools,4.760824,3-10M,spend
V0066,2024Q2,devtools,4.226624,3-10M,spend
V0066,2024Q3,devtools,5.396574,3-10M,spend
V0066,2024Q4,devtools,6.766006,3-10M,spend
V0066,2025Q1,devtools,6.538858,3-10M,spend
V0066,2025Q2,devtools,7.377061999999999,3-10M,spend
V0066,2025Q3,devtools,6.788606,3-10M,spend
V0066,2025Q4,devtools,6.688633999999999,3-10M,spend
V0067,2023Q1,devtools,0.272768,<1M,web
V0067,2023Q2,devtools,0.345728,<1M,web
V0067,2023Q3,devtools,0.381312,<1M,web
V0067,2023Q4,devtools,0.437504,<1M,web
V0067,2024Q1,devtools,0.454528,<1M,web
V0067,2024Q2,devtools,0.52352,<1M,web
V0067,2024Q3,devtools,0.490624,<1M,web
V0067,2024Q4,devtools,0.607872,<1M,web
V0067,2025Q1,devtools,0.626432,<1M,web
V0067,2025Q2,devtools,0.689024,<1M,web
V0067,2025Q3,devtools,0.67904,<1M,web
V0067,2025Q4,devtools,0.72512,<1M,web
V0068,2023Q1,devtools,0.267904,<1M,web
V0068,2023Q2,devtools,0.243328,<1M,web
V0068,2023Q3,devtools,0.249856,<1M,web
V0068,2023Q4,devtools,0.262528,<1M,web
V0068,2024Q1,devtools,0.3376,<1M,web
V0068,2024Q2,devtools,0.372608,<1M,web
V0068,2024Q3,devtools,0.412672,<1M,web
V0068,2024Q4,devtools,0.587776,<1M,web
V0068,2025Q1,devtools,0.660224,<1M,web
V0068,2025Q2,devtools,0.643712,<1M,web
V0068,2025Q3,devtools,0.840704,<1M,web
V0068,2025Q4,devtools,1.049344,1-3M,web
V0069,2023Q1,devtools,4.326844,3-10M,spend
V0069,2023Q2,devtools,5.399534,3-10M,spend
V0069,2023Q3,devtools,6.31478,3-10M,spend
V0069,2023Q4,devtools,6.479558,3-10M,spend
V0069,2024Q1,devtools,7.0772759999999995,3-10M,spend
V0069,2024Q2,devtools,6.731308,3-10M,spend
V0069,2024Q3,devtools,7.7753179999999995,3-10M,spend
V0069,2024Q4,devtools,7.2809539999999995,3-10M,spend
V0069,2025Q1,devtools,9.315068,3-10M,spend
V0069,2025Q2,devtools,8.702746,3-10M,spend
V0069,2025Q3,devtools,8.979556,3-10M,spend
V0069,2025Q4,devtools,9.846558,3-10M,spend
V0070,2023Q1,devtools,7.92,3-10M,jobs
V0070,2023Q2,devtools,10.56,10-30M,jobs
V0070,2023Q3,devtools,10.56,10-30M,jobs
V0070,2023Q4,devtools,10.56,10-30M,jobs
V0070,2024Q1,devtools,10.56,10-30M,jobs
V0070,2024Q2,devtools,26.4,10-30M,jobs
V0070,2024Q3,devtools,29.04,10-30M,jobs
V0070,2024Q4,devtools,34.32,30-100M,jobs
V0070,2025Q1,devtools,42.24,30-100M,jobs
V0070,2025Q2,devtools,39.6,30-100M,jobs
V0070,2025Q3,devtools,44.88,30-100M,jobs
V0070,2025Q4,devtools,52.8,30-100M,jobs
V0071,2023Q1,devtools,5.28,3-10M,jobs
V0071,2023Q2,devtools,5.28,3-10M,jobs
V0071,2023Q3,devtools,5.28,3-10M,jobs
V0071,2023Q4,devtools,7.92,3-10M,jobs
V0071,2024Q1,devtools,5.28,3-10M,jobs
V0071,2024Q2,devtools,5.28,3-10M,jobs
V0071,2024Q3,devtools,0.0,<1M,jobs
V0071,2024Q4,devtools,0.0,<1M,jobs
V0071,2025Q1,devtools,0.0,<1M,jobs
V0071,2025Q2,devtools,0.0,<1M,jobs
V0071,2025Q3,devtools,0.0,<1M,jobs
V0071,2025Q4,devtools,0.0,<1M,jobs
V0072,2023Q1,devtools,5.284586,3-10M,spend
V0072,2023Q2,devtools,6.04147,3-10M,spend
V0072,2023Q3,devtools,7.418272,3-10M,spend
V0072,2023Q4,devtools,8.12262,3-10M,spend
V0072,2024Q1,devtools,8.41598,3-10M,spend
V0072,2024Q2,devtools,8.564192,3-10M,spend
V0072,2024Q3,devtools,8.52472,3-10M,spend
V0072,2024Q4,devtools,9.287002,3-10M,spend
V0072,2025Q1,devtools,10.055142,10-30M,spend
V0072,2025Q2,devtools,10.67283,10-30M,spend
V0072,2025Q3,devtools,11.190666,10-30M,spend
V0072,2025Q4,devtools,10.569572,10-30M,spend
V0073,2023Q1,devtools,0.173952,<1M,web
V0073,2023Q2,devtools,0.297984,<1M,web
V0073,2023Q3,devtools,0.207616,<1M,web
V0073,2023Q4,devtools,0.260864,<1M,web
V0073,2024Q1,devtools,0.292864,<1M,web
V0073,2024Q2,devtools,0.27008,<1M,web
V0073,2024Q3,devtools,0.323072,<1M,web
V0073,2024Q4,devtools,0.302848,<1M,web
V0073,2025Q1,devtools,0.406656,<1M,web
V0073,2025Q2,devtools,0.455936,<1M,web
V0073,2025Q3,devtools,0.459136,<1M,web
V0073,2025Q4,devtools,0.504704,<1M,web
V0074,2023Q1,devtools,,no_data,none
V0074,2023Q2,devtools,,no_data,none
V0074,2023Q3,devtools,,no_data,none
V0074,2023Q4,devtools,,no_data,none
V0074,2024Q1,devtools,,no_data,none
V0074,2024Q2,devtools,,no_data,none
V0074,2024Q3,devtools,,no_data,none
V0074,2024Q4,devtools,,no_data,none
V0074,2025Q1,devtools,,no_data,none
V0074,2025Q2,devtools,,no_data,none
V0074,2025Q3,devtools,,no_data,none
V0074,2025Q4,devtools,,no_data,none
V0075,2023Q1,devtools,0.452736,<1M,web
V0075,2023Q2,devtools,0.4032,<1M,web
V0075,2023Q3,devtools,0.467584,<1M,web
V0075,2023Q4,devtools,0.435968,<1M,web
V0075,2024Q1,devtools,0.467072,<1M,web
V0075,2024Q2,devtools,0.462976,<1M,web
V0075,2024Q3,devtools,0.476416,<1M,web
V0075,2024Q4,devtools,0.548736,<1M,web
V0075,2025Q1,devtools,0.66432,<1M,web
V0075,2025Q2,devtools,0.519936,<1M,web
V0075,2025Q3,devtools,0.532352,<1M,web
V0075,2025Q4,devtools,0.560384,<1M,web
V0076,2023Q1,devtools,3.855278,3-10M,spend
V0076,2023Q2,devtools,3.784164,3-10M,spend
V0076,2023Q3,devtools,3.18141,3-10M,spend
V0076,2023Q4,devtools,3.5814059999999994,3-10M,spend
V0076,2024Q1,devtools,4.471304,3-10M,spend
V0076,2024Q2,devtools,5.420326,3-10M,spend
V0076,2024Q3,devtools,6.178333999999999,3-10M,spend
V0076,2024Q4,devtools,7.607936,3-10M,spend
V0076,2025Q1,devtools,9.828812,3-10M,spend
V0076,2025Q2,devtools,10.562134,10-30M,spend
V0076,2025Q3,devtools,12.255416,10-30M,spend
V0076,2025Q4,devtools,18.236204,10-30M,spend
V0077,2023Q1,devtools,0.974978,<1M,spend
V0077,2023Q2,devtools,1.315282,1-3M,spend
V0077,2023Q3,devtools,1.169052,1-3M,spend
V0077,2023Q4,devtools,1.482992,1-3M,spend
V0077,2024Q1,devtools,1.466914,1-3M,spend
V0077,2024Q2,devtools,0.974236,<1M,spend
V0077,2024Q3,devtools,1.679498,1-3M,spend
V0077,2024Q4,devtools,1.478736,1-3M,spend
V0077,2025Q1,devtools,1.428704,1-3M,spend
V0077,2025Q2,devtools,1.310474,1-3M,spend
V0077,2025Q3,devtools,2.100448,1-3M,spend
V0077,2025Q4,devtools,2.144878,1-3M,spend
V0078,2023Q1,devtools,2.290962,1-3M,spend
V0078,2023Q2,devtools,2.698148,1-3M,spend
V0078,2023Q3,devtools,2.739016,1-3M,spend
V0078,2023Q4,devtools,2.7018,1-3M,spend
V0078,2024Q1,devtools,2.748372,1-3M,spend
V0078,2024Q2,devtools,3.555764,3-10M,spend
V0078,2024Q3,devtools,3.8623559999999997,3-10M,spend
V0078,2024Q4,devtools,4.126648,3-10M,spend
V0078,2025Q1,devtools,4.244678,3-10M,spend
V0078,2025Q2,devtools,4.781902,3-10M,spend
V0078,2025Q3,devtools,4.635936,3-10M,spend
V0078,2025Q4,devtools,5.48161,3-10M,spend
V0079,2023Q1,devtools,0.363392,<1M,web
V0079,2023Q2,devtools,0.342784,<1M,web
V0079,2023Q3,devtools,0.356864,<1M,web
V0079,2023Q4,devtools,0.342016,<1M,web
V0079,2024Q1,devtools,0.389376,<1M,web
V0079,2024Q2,devtools,0.378496,<1M,web
V0079,2024Q3,devtools,0.433664,<1M,web
V0079,2024Q4,devtools,0.506624,<1M,web
V0079,2025Q1,devtools,0.504448,<1M,web
V0079,2025Q2,devtools,0.426496,<1M,web
V0079,2025Q3,devtools,0.514688,<1M,web
V0079,2025Q4,devtools,0.475136,<1M,web
V0080,2023Q1,devtools,7.92,3-10M,jobs
V0080,2023Q2,devtools,7.92,3-10M,jobs
V0080,2023Q3,devtools,10.56,10-30M,jobs
V0080,2023Q4,devtools,13.2,10-30M,jobs
V0080,2024Q1,devtools,10.56,10-30M,jobs
V0080,2024Q2,devtools,10.56,10-30M,jobs
V0080,2024Q3,devtools,13.2,10-30M,jobs
V0080,2024Q4,devtools,10.56,10-30M,jobs
V0080,2025Q1,devtools,15.84,10-30M,jobs
V0080,2025Q2,devtools,13.2,10-30M,jobs
V0080,2025Q3,devtools,15.84,10-30M,jobs
V0080,2025Q4,devtools,15.84,10-30M,jobs
V0081,2023Q1,devtools,,no_data,none
V0081,2023Q2,devtools,,no_data,none
V0081,2023Q3,devtools,,no_data,none
V0081,2023Q4,devtools,,no_data,none
V0081,2024Q1,devtools,,no_data,none
V0081,2024Q2,devtools,,no_data,none
V0081,2024Q3,devtools,,no_data,none
V0081,2024Q4,devtools,,no_data,none
V0081,2025Q1,devtools,,no_data,none
V0081,2025Q2,devtools,,no_data,none
V0081,2025Q3,devtools,,no_data,none
V0081,2025Q4,devtools,,no_data,none
V0082,2023Q1,devtools,2.522862,1-3M,spend
V0082,2023Q2,devtools,3.65714,3-10M,spend
V0082,2023Q3,devtools,3.4698980000000006,3-10M,spend
V0082,2023Q4,devtools,3.00397,3-10M,spend
V0082,2024Q1,devtools,3.954658,3-10M,spend
V0082,2024Q2,devtools,3.5802660000000004,3-10M,spend
V0082,2024Q3,devtools,3.874154,3-10M,spend
V0082,2024Q4,devtools,5.106784,3-10M,spend
V0082,2025Q1,devtools,6.101683999999999,3-10M,spend
V0082,2025Q2,devtools,5.198756,3-10M,spend
V0082,2025Q3,devtools,6.42457,3-10M,spend
V0082,2025Q4,devtools,6.5478,3-10M,spend
V0083,2023Q1,devtools,5.606132,3-10M,spend
V0083,2023Q2,devtools,6.159426,3-10M,spend
V0083,2023Q3,devtools,4.543754,3-10M,spend
V0083,2023Q4,devtools,4.75491,3-10M,spend
V0083,2024Q1,devtools,4.272496,3-10M,spend
V0083,2024Q2,devtools,4.935198,3-10M,spend
V0083,2024Q3,devtools,3.6642919999999997,3-10M,spend
V0083,2024Q4,devtools,3.671522,3-10M,spend
V0083,2025Q1,devtools,3.303368,3-10M,spend
V0083,2025Q2,devtools,3.228916,3-10M,spend
V0083,2025Q3,devtools,3.273892,3-10M,spend
V0083,2025Q4,devtools,2.8018059999999996,1-3M,spend
V0084,2023Q1,devtools,10.08063,10-30M,spend
V0084,2023Q2,devtools,8.810846,3-10M,spend
V0084,2023Q3,devtools,13.85306,10-30M,spend
V0084,2023Q4,devtools,14.25589,10-30M,spend
V0084,2024Q1,devtools,14.100394,10-30M,spend
V0084,2024Q2,devtools,15.772626,10-30M,spend
V0084,2024Q3,devtools,17.065252,10-30M,spend
V0084,2024Q4,devtools,22.199968,10-30M,spend
V0084,2025Q1,devtools,19.000362,10-30M,spend
V0084,2025Q2,devtools,22.31331,10-30M,spend
V0084,2025Q3,devtools,21.704194,10-30M,spend
V0084,2025Q4,devtools,30.046284000000004,30-100M,spend
V0085,2023Q1,devtools,7.92,3-10M,jobs
V0085,2023Q2,devtools,7.92,3-10M,jobs
V0085,2023Q3,devtools,7.92,3-10M,jobs
V0085,2023Q4,devtools,7.92,3-10M,jobs
V0085,2024Q1,devtools,21.12,10-30M,jobs
V0085,2024Q2,devtools,21.12,10-30M,jobs
V0085,2024Q3,devtools,29.04,10-30M,jobs
V0085,2024Q4,devtools,31.68,30-100M,jobs
V0085,2025Q1,devtools,42.24,30-100M,jobs
V0085,2025Q2,devtools,42.24,30-100M,jobs
V0085,2025Q3,devtools,52.8,30-100M,jobs
V0085,2025Q4,devtools,60.72,30-100M,jobs
V0086,2023Q1,devtools,0.313732,<1M,spend
V0086,2023Q2,devtools,0.269358,<1M,spend
V0086,2023Q3,devtools,0.316718,<1M,spend
V0086,2023Q4,devtools,0.369442,<1M,spend
V0086,2024Q1,devtools,0.289248,<1M,spend
V0086,2024Q2,devtools,0.329436,<1M,spend
V0086,2024Q3,devtools,0.420114,<1M,spend
V0086,2024Q4,devtools,0.35846,<1M,spend
V0086,2025Q1,devtools,0.478326,<1M,spend
V0086,2025Q2,devtools,0.44488,<1M,spend
V0086,2025Q3,devtools,0.577954,<1M,spend
V0086,2025Q4,devtools,0.534106,<1M,spend
V0087,2023Q1,devtools,16.247073999999998,10-30M,spend
V0087,2023Q2,devtools,17.245058,10-30M,spend
V0087,2023Q3,devtools,16.369017999999997,10-30M,spend
V0087,2023Q4,devtools,17.180896,10-30M,spend
V0087,2024Q1,devtools,17.575416,10-30M,spend
V0087,2024Q2,devtools,15.181729999999998,10-30M,spend
V0087,2024Q3,devtools,16.558006,10-30M,spend
V0087,2024Q4,devtools,20.624758,10-30M,spend
V0087,2025Q1,devtools,15.52626,10-30M,spend
V0087,2025Q2,devtools,20.920048,10-30M,spend
V0087,2025Q3,devtools,21.912326,10-30M,spend
V0087,2025Q4,devtools,20.82222,10-30M,spend
V0088,2023Q1,devtools,10.56,10-30M,jobs
V0088,2023Q2,devtools,10.56,10-30M,jobs
V0088,2023Q3,devtools,10.56,10-30M,jobs
V0088,2023Q4,devtools,13.2,10-30M,jobs
V0088,2024Q1,devtools,10.56,10-30M,jobs
V0088,2024Q2,devtools,13.2,10-30M,jobs
