vendor_id,segment,quarter,jobs_status,jobs_new_postings,web_status,web_months_observed,spend_status,spend_txn_count,tier,tier_reason
V0031,devtools,2023Q4,tracked_active,3,present,3,absent,0,B,no_spend_channel
V0031,devtools,2024Q1,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0031,devtools,2024Q2,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0031,devtools,2024Q3,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0031,devtools,2024Q4,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0031,devtools,2025Q1,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0031,devtools,2025Q2,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0031,devtools,2025Q3,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0031,devtools,2025Q4,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0032,devtools,2023Q1,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0032,devtools,2023Q2,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0032,devtools,2023Q3,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0032,devtools,2023Q4,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0032,devtools,2024Q1,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0032,devtools,2024Q2,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0032,devtools,2024Q3,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0032,devtools,2024Q4,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0032,devtools,2025Q1,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0032,devtools,2025Q2,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0032,devtools,2025Q3,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0032,devtools,2025Q4,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0033,devtools,2023Q1,tracked_active,36,present,3,absent,0,B,no_spend_channel
V0033,devtools,2023Q2,tracked_active,43,present,3,absent,0,B,no_spend_channel
V0033,devtools,2023Q3,tracked_active,43,present,3,absent,0,B,no_spend_channel
V0033,devtools,2023Q4,tracked_active,50,present,3,absent,0,B,no_spend_channel
V0033,devtools,2024Q1,tracked_active,60,present,3,absent,0,B,no_spend_channel
V0033,devtools,2024Q2,tracked_zero,0,absent,0,absent,0,C,post_shutdown_dark
V0033,devtools,2024Q3,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0033,devtools,2024Q4,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0033,devtools,2025Q1,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0033,devtools,2025Q2,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0033,devtools,2025Q3,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0033,devtools,2025Q4,tracked_zero,0,absent,0,absent,0,C,no_spend_channel
V0034,devtools,2023Q1,tracked_active,1,absent,0,present,80,B,below_traffic_floor
V0034,devtools,2023Q2,tracked_active,1,absent,0,present,106,B,below_traffic_floor
V0034,devtools,2023Q3,tracked_active,1,absent,0,present,127,B,below_traffic_floor
V0034,devtools,2023Q4,tracked_active,1,absent,0,present,119,B,below_traffic_floor
V0034,devtools,2024Q1,tracked_active,2,absent,0,present,140,B,below_traffic_floor
V0034,devtools,2024Q2,tracked_active,2,absent,0,present,119,B,below_traffic_floor
V0034,devtools,2024Q3,tracked_active,2,absent,0,present,146,B,below_traffic_floor
V0034,devtools,2024Q4,tracked_active,2,absent,0,present,151,B,below_traffic_floor
V0034,devtools,2025Q1,tracked_active,2,absent,0,present,151,B,below_traffic_floor
V0034,devtools,2025Q2,tracked_active,2,absent,0,present,150,B,below_traffic_floor
V0034,devtools,2025Q3,tracked_active,2,absent,0,present,173,B,below_traffic_floor
V0034,devtools,2025Q4,tracked_active,2,absent,0,present,177,B,below_traffic_floor
V0035,devtools,2023Q1,untracked,0,present,3,present,78,B,untracked_jobs
V0035,devtools,2023Q2,untracked,0,present,3,present,65,B,untracked_jobs
V0035,devtools,2023Q3,untracked,0,present,3,present,70,B,untracked_jobs
V0035,devtools,2023Q4,untracked,0,present,3,present,76,B,untracked_jobs
V0035,devtools,2024Q1,untracked,0,present,3,present,84,B,untracked_jobs
V0035,devtools,2024Q2,untracked,0,present,3,present,76,B,untracked_jobs
V0035,devtools,2024Q3,untracked,0,present,3,present,87,B,untracked_jobs
V0035,devtools,2024Q4,untracked,0,present,3,present,100,B,untracked_jobs
V0035,devtools,2025Q1,untracked,0,present,3,present,97,B,untracked_jobs
V0035,devtools,2025Q2,untracked,0,present,3,present,103,B,untracked_jobs
V0035,devtools,2025Q3,untracked,0,present,3,present,111,B,untracked_jobs
V0035,devtools,2025Q4,untracked,0,present,3,present,100,B,untracked_jobs
V0036,devtools,2023Q1,untracked,0,present,3,present,85,B,untracked_jobs
V0036,devtools,2023Q2,untracked,0,present,3,present,94,B,untracked_jobs
V0036,devtools,2023Q3,untracked,0,present,3,present,101,B,untracked_jobs
V0036,devtools,2023Q4,untracked,0,present,3,present,124,B,untracked_jobs
V0036,devtools,2024Q1,untracked,0,present,3,present,114,B,untracked_jobs
V0036,devtools,2024Q2,untracked,0,present,3,present,126,B,untracked_jobs
V0036,devtools,2024Q3,untracked,0,present,3,present,140,B,untracked_jobs
V0036,devtools,2024Q4,untracked,0,present,3,present,150,B,untracked_jobs
V0036,devtools,2025Q1,untracked,0,present,3,present,114,B,untracked_jobs
V0036,devtools,2025Q2,untracked,0,present,3,present,171,B,untracked_jobs
V0036,devtools,2025Q3,untracked,0,present,3,present,140,B,untracked_jobs
V0036,devtools,2025Q4,untracked,0,present,3,present,176,B,untracked_jobs
V0037,devtools,2023Q1,tracked_active,5,present,3,thin,6,B,no_spend_channel
V0037,devtools,2023Q2,tracked_active,6,present,3,present,6,A,full
V0037,devtools,2023Q3,tracked_active,6,present,3,present,8,A,full
V0037,devtools,2023Q4,tracked_active,6,present,3,present,10,A,full
V0037,devtools,2024Q1,tracked_active,6,present,3,present,8,A,full
V0037,devtools,2024Q2,tracked_active,7,present,3,present,11,A,full
V0037,devtools,2024Q3,tracked_active,8,present,3,present,10,A,full
V0037,devtools,2024Q4,tracked_active,7,present,3,present,12,A,full
V0037,devtools,2025Q1,tracked_active,8,present,3,present,11,A,full
V0037,devtools,2025Q2,tracked_active,15,present,3,present,11,A,full
V0037,devtools,2025Q3,tracked_active,17,present,3,present,14,A,full
V0037,devtools,2025Q4,tracked_active,19,present,3,present,13,A,full
V0038,devtools,2023Q1,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0038,devtools,2023Q2,tracked_active,16,present,3,absent,0,B,no_spend_channel
V0038,devtools,2023Q3,tracked_active,14,present,3,absent,0,B,no_spend_channel
V0038,devtools,2023Q4,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0038,devtools,2024Q1,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0038,devtools,2024Q2,tracked_active,18,present,3,absent,0,B,no_spend_channel
V0038,devtools,2024Q3,tracked_active,18,present,3,absent,0,B,no_spend_channel
V0038,devtools,2024Q4,tracked_active,17,present,3,absent,0,B,no_spend_channel
V0038,devtools,2025Q1,tracked_active,21,present,3,absent,0,B,no_spend_channel
V0038,devtools,2025Q2,tracked_active,22,present,3,absent,0,B,no_spend_channel
V0038,devtools,2025Q3,tracked_active,25,present,3,absent,0,B,no_spend_channel
V0038,devtools,2025Q4,tracked_active,23,present,3,absent,0,B,no_spend_channel
V0039,devtools,2023Q1,untracked,0,present,3,present,44,B,untracked_jobs
V0039,devtools,2023Q2,untracked,0,present,3,present,45,B,untracked_jobs
V0039,devtools,2023Q3,untracked,0,present,3,present,38,B,untracked_jobs
V0039,devtools,2023Q4,untracked,0,present,3,present,39,B,untracked_jobs
V0039,devtools,2024Q1,untracked,0,present,3,present,51,B,untracked_jobs
V0039,devtools,2024Q2,untracked,0,present,3,present,61,B,untracked_jobs
V0039,devtools,2024Q3,untracked,0,present,3,present,65,B,untracked_jobs
V0039,devtools,2024Q4,untracked,0,present,3,present,78,B,untracked_jobs
V0039,devtools,2025Q1,untracked,0,present,3,present,76,B,untracked_jobs
V0039,devtools,2025Q2,untracked,0,present,3,present,83,B,untracked_jobs
V0039,devtools,2025Q3,untracked,0,present,3,present,91,B,untracked_jobs
V0039,devtools,2025Q4,untracked,0,present,3,present,111,B,untracked_jobs
V0040,devtools,2023Q1,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0040,devtools,2023Q2,tracked_active,6,present,3,absent,0,B,no_spend_channel
V0040,devtools,2023Q3,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0040,devtools,2023Q4,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0040,devtools,2024Q1,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0040,devtools,2024Q2,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0040,devtools,2024Q3,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0040,devtools,2024Q4,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0040,devtools,2025Q1,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0040,devtools,2025Q2,tracked_active,4,present,3,absent,0,B,no_spend_channel
V0040,devtools,2025Q3,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0040,devtools,2025Q4,tracked_active,5,present,3,absent,0,B,no_spend_channel
V0041,devtools,2023Q1,tracked_active,10,present,3,present,31,A,full
V0041,devtools,2023Q2,tracked_active,12,present,3,present,45,A,full
V0041,devtools,2023Q3,tracked_active,12,present,3,present,29,A,full
V0041,devtools,2023Q4,tracked_active,11,present,3,present,44,A,full
V0041,devtools,2024Q1,tracked_active,15,present,3,present,49,A,full
V0041,devtools,2024Q2,tracked_active,15,present,3,present,52,A,full
V0041,devtools,2024Q3,tracked_active,17,present,3,present,53,A,full
V0041,devtools,2024Q4,tracked_active,19,present,3,present,53,A,full
V0041,devtools,2025Q1,tracked_active,17,present,3,present,72,A,full
V0041,devtools,2025Q2,tracked_active,20,present,3,present,83,A,full
V0041,devtools,2025Q3,tracked_active,20,present,3,present,77,A,full
V0041,devtools,2025Q4,tracked_active,21,present,3,present,81,A,full
V0042,devtools,2023Q1,tracked_active,7,present,3,absent,0,B,no_spend_channel
V0042,devtools,2023Q2,tracked_active,8,present,3,absent,0,B,no_spend_channel
V0042,devtools,2023Q3,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0042,devtools,2023Q4,tracked_active,11,present,3,absent,0,B,no_spend_channel
V0042,devtools,2024Q1,tracked_active,9,present,3,absent,0,B,no_spend_channel
V0042,devtools,2024Q2,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0042,devtools,2024Q3,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0042,devtools,2024Q4,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0042,devtools,2025Q1,tracked_active,12,present,3,absent,0,B,no_spend_channel
V0042,devtools,2025Q2,tracked_active,11,present,3,absent,0,B,no_spend_channel
V0042,devtools,2025Q3,tracked_active,12,present,3,absent,0,B,no_spend_channel
V0042,devtools,2025Q4,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0043,devtools,2023Q1,untracked,0,present,3,present,19,B,untracked_jobs
V0043,devtools,2023Q2,untracked,0,present,3,present,18,B,untracked_jobs
V0043,devtools,2023Q3,untracked,0,present,3,present,18,B,untracked_jobs
V0043,devtools,2023Q4,untracked,0,present,3,present,18,B,untracked_jobs
V0043,devtools,2024Q1,untracked,0,present,3,present,24,B,untracked_jobs
V0043,devtools,2024Q2,untracked,0,present,3,present,19,B,untracked_jobs
V0043,devtools,2024Q3,untracked,0,present,3,present,19,B,untracked_jobs
V0043,devtools,2024Q4,untracked,0,present,3,present,18,B,untracked_jobs
V0043,devtools,2025Q1,untracked,0,present,3,present,22,B,untracked_jobs
V0043,devtools,2025Q2,untracked,0,present,3,present,20,B,untracked_jobs
V0043,devtools,2025Q3,untracked,0,present,3,present,14,B,untracked_jobs
V0043,devtools,2025Q4,untracked,0,present,3,present,17,B,untracked_jobs
V0044,devtools,2023Q1,untracked,0,present,3,present,82,B,untracked_jobs
V0044,devtools,2023Q2,untracked,0,present,3,present,79,B,untracked_jobs
V0044,devtools,2023Q3,untracked,0,present,3,present,77,B,untracked_jobs
V0044,devtools,2023Q4,untracked,0,present,3,present,93,B,untracked_jobs
V0044,devtools,2024Q1,untracked,0,present,3,present,92,B,untracked_jobs
V0044,devtools,2024Q2,untracked,0,present,3,present,106,B,untracked_jobs
V0044,devtools,2024Q3,untracked,0,present,3,present,108,B,untracked_jobs
V0044,devtools,2024Q4,untracked,0,present,3,present,102,B,untracked_jobs
V0044,devtools,2025Q1,untracked,0,present,3,present,119,B,untracked_jobs
V0044,devtools,2025Q2,untracked,0,present,3,present,119,B,untracked_jobs
V0044,devtools,2025Q3,untracked,0,present,3,present,122,B,untracked_jobs
V0044,devtools,2025Q4,untracked,0,present,3,present,134,B,untracked_jobs
V0045,devtools,2023Q1,untracked,0,present,3,present,69,B,untracked_jobs
V0045,devtools,2023Q2,untracked,0,present,3,present,84,B,untracked_jobs
V0045,devtools,2023Q3,untracked,0,present,3,present,82,B,untracked_jobs
V0045,devtools,2023Q4,untracked,0,present,3,present,92,B,untracked_jobs
V0045,devtools,2024Q1,untracked,0,present,3,present,112,B,untracked_jobs
V0045,devtools,2024Q2,untracked,0,present,3,present,106,B,untracked_jobs
V0045,devtools,2024Q3,untracked,0,present,3,present,96,B,untracked_jobs
V0045,devtools,2024Q4,untracked,0,present,3,present,84,B,untracked_jobs
V0045,devtools,2025Q1,untracked,0,present,3,present,80,B,untracked_jobs
V0045,devtools,2025Q2,untracked,0,present,3,present,99,B,untracked_jobs
V0045,devtools,2025Q3,untracked,0,present,3,present,102,B,untracked_jobs
V0045,devtools,2025Q4,untracked,0,present,3,present,93,B,untracked_jobs
V0046,devtools,2023Q1,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2023Q2,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2023Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2023Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2024Q1,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2024Q2,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2024Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2024Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2025Q1,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2025Q2,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2025Q3,untracked,0,absent,0,absent,0,C,no_spend_channel
V0046,devtools,2025Q4,untracked,0,absent,0,absent,0,C,no_spend_channel
V0047,devtools,2023Q1,tracked_active,4,present,3,present,19,A,full
V0047,devtools,2023Q2,tracked_active,5,present,3,present,31,A,full
V0047,devtools,2023Q3,tracked_active,5,present,3,present,32,A,full
V0047,devtools,2023Q4,tracked_active,6,present,3,present,26,A,full
V0047,devtools,2024Q1,tracked_active,7,present,3,present,38,A,full
V0047,devtools,2024Q2,tracked_active,8,present,3,present,44,A,full
V0047,devtools,2024Q3,tracked_active,10,present,3,present,44,A,full
V0047,devtools,2024Q4,tracked_active,11,present,3,present,52,A,full
V0047,devtools,2025Q1,tracked_active,5,present,3,present,60,A,full
V0047,devtools,2025Q2,tracked_active,4,present,3,present,64,A,full
V0047,devtools,2025Q3,tracked_active,4,present,3,present,73,A,full
V0047,devtools,2025Q4,tracked_active,4,present,3,present,59,A,full
V0048,devtools,2023Q1,untracked,0,present,3,present,102,B,untracked_jobs
V0048,devtools,2023Q2,untracked,0,present,3,present,121,B,untracked_jobs
V0048,devtools,2023Q3,untracked,0,present,3,present,135,B,untracked_jobs
V0048,devtools,2023Q4,untracked,0,present,3,present,137,B,untracked_jobs
V0048,devtools,2024Q1,untracked,0,present,3,present,133,B,untracked_jobs
V0048,devtools,2024Q2,untracked,0,present,3,present,158,B,untracked_jobs
V0048,devtools,2024Q3,untracked,0,present,3,present,162,B,untracked_jobs
V0048,devtools,2024Q4,untracked,0,present,3,present,178,B,untracked_jobs
V0048,devtools,2025Q1,untracked,0,present,3,present,191,B,untracked_jobs
V0048,devtools,2025Q2,untracked,0,present,3,present,201,B,untracked_jobs
V0048,devtools,2025Q3,untracked,0,present,3,present,190,B,untracked_jobs
V0048,devtools,2025Q4,untracked,0,present,3,present,228,B,untracked_jobs
V0049,devtools,2023Q1,untracked,0,present,3,present,26,B,untracked_jobs
V0049,devtools,2023Q2,untracked,0,present,3,present,25,B,untracked_jobs
V0049,devtools,2023Q3,untracked,0,present,3,present,34,B,untracked_jobs
V0049,devtools,2023Q4,untracked,0,present,3,present,37,B,untracked_jobs
V0049,devtools,2024Q1,untracked,0,present,3,present,48,B,untracked_jobs
V0049,devtools,2024Q2,untracked,0,present,3,present,57,B,untracked_jobs
V0049,devtools,2024Q3,untracked,0,present,3,present,45,B,untracked_jobs
V0049,devtools,2024Q4,untracked,0,present,3,present,47,B,untracked_jobs
V0049,devtools,2025Q1,untracked,0,present,3,present,49,B,untracked_jobs
V0049,devtools,2025Q2,untracked,0,present,3,present,51,B,untracked_jobs
V0049,devtools,2025Q3,untracked,0,present,3,present,51,B,untracked_jobs
V0049,devtools,2025Q4,untracked,0,present,3,present,50,B,untracked_jobs
V0050,devtools,2023Q1,tracked_active,10,present,3,absent,0,B,no_spend_channel
V0050,devtools,2023Q2,tracked_active,12,present,3,absent,0,B,no_spend_channel
V0050,devtools,2023Q3,tracked_active,12,present,3,absent,0,B,no_spend_channel
V0050,devtools,2023Q4,tracked_active,12,present,3,absent,0,B,no_spend_channel
V0050,devtools,2024Q1,tracked_active,13,present,3,absent,0,B,no_spend_channel
V0050,devtools,2024Q2,tracked_active,14,present,3,absent,0,B,no_spend_channel
V0050,devtools,2024Q3,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0050,devtools,2024Q4,tracked_active,15,present,3,absent,0,B,no_spend_channel
V0050,devtools,2025Q1,tracked_active,14,present,3,absent,0,B,no_spend_channel
V0050,devtools,2025Q2,tracked_active,17,present,3,absent,0,B,no_spend_channel
V0050,devtools,2025Q3,tracked_active,17,present,3,absent,0,B,no_spend_channel
V0050,devtools,2025Q4,tracked_active,18,present,3,absent,0,B,no_spend_channel
V0051,devtools,2023Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2023Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2023Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2023Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2024Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2024Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2024Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2024Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2025Q1,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2025Q2,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2025Q3,untracked,0,present,3,absent,0,C,no_spend_channel
V0051,devtools,2025Q4,untracked,0,present,3,absent,0,C,no_spend_channel
V0052,devtools,2023Q1,untracked,0,present,3,present,48,B,untracked_jobs
V0052,devtools,2023Q2,untracked,0,present,3,present,57,B,untracked_jobs
V0052,devtools,2023Q3,untracked,0,present,3,present,71,B,untracked_jobs
V0052,devtools,2023Q4,untracked,0,present,3,present,69,B,untracked_jobs
