panelist_id,age_band,income_band,region,joined_month,left_month
3867,45-59,low,north,1,5
3868,45-59,low,north,1,25
3869,45-59,low,north,1,
3870,45-59,low,north,1,
3871,45-59,low,north,1,
3872,45-59,low,north,1,
3873,45-59,low,north,1,
3874,45-59,low,north,1,
3875,45-59,low,north,1,
3876,45-59,low,north,1,
3877,45-59,low,north,1,
3878,45-59,low,north,1,
3879,45-59,low,north,1,
3880,45-59,low,north,1,
3881,45-59,low,north,1,8
3882,45-59,low,north,1,
3883,45-59,low,north,1,11
3884,45-59,low,north,1,
3885,45-59,low,north,1,
3886,45-59,low,north,1,
3887,45-59,low,north,1,
3888,45-59,low,north,1,
3889,45-59,low,north,1,10
3890,45-59,low,north,1,9
3891,45-59,low,north,1,
3892,45-59,low,north,1,
3893,45-59,low,north,1,6
3894,45-59,low,north,1,
3895,45-59,low,north,1,
3896,45-59,low,north,1,
3897,45-59,low,north,1,
3898,45-59,low,north,1,
3899,45-59,low,north,1,9
3900,45-59,low,north,1,
3901,45-59,low,north,1,
3902,45-59,low,north,1,
3903,45-59,low,south,1,
3904,45-59,low,south,1,
3905,45-59,low,south,1,
3906,45-59,low,south,1,
3907,45-59,low,south,1,6
3908,45-59,low,south,1,30
3909,45-59,low,south,1,
3910,45-59,low,south,1,
3911,45-59,low,south,1,25
3912,45-59,low,south,1,
3913,45-59,low,south,1,
3914,45-59,low,south,1,5
3915,45-59,low,south,1,4
3916,45-59,low,south,1,
3917,45-59,low,south,1,13
3918,45-59,low,south,1,
3919,45-59,low,south,1,
3920,45-59,low,south,1,
3921,45-59,low,south,1,25
3922,45-59,low,south,1,
3923,45-59,low,south,1,7
3924,45-59,low,south,1,
3925,45-59,low,south,1,4
3926,45-59,low,south,1,
3927,45-59,low,south,1,
3928,45-59,low,south,1,
3929,45-59,low,south,1,
3930,45-59,low,south,1,
3931,45-59,low,south,1,9
3932,45-59,low,south,1,
3933,45-59,low,south,1,
3934,45-59,low,south,1,
3935,45-59,low,south,1,
3936,45-59,low,south,1,
3937,45-59,low,south,1,
3938,45-59,low,south,1,
3939,45-59,low,south,1,
3940,45-59,low,south,1,
3941,45-59,low,south,1,4
3942,45-59,low,south,1,
3943,45-59,low,south,1,
3944,45-59,low,south,1,17
3945,45-59,low,south,1,13
3946,45-59,low,south,1,36
3947,45-59,low,south,1,
3948,45-59,low,south,1,19
3949,45-59,low,south,1,
3950,45-59,low,south,1,
3951,45-59,low,south,1,
3952,45-59,low,south,1,
3953,45-59,low,south,1,11
3954,45-59,low,south,1,10
3955,45-59,low,south,1,
3956,45-59,low,south,1,
3957,45-59,low,south,1,
3958,45-59,low,south,1,20
3959,45-59,low,south,1,
3960,45-59,low,south,1,
3961,45-59,low,south,1,
3962,45-59,low,south,1,
3963,45-59,low,south,1,13
3964,45-59,low,south,1,
3965,45-59,low,south,1,
3966,45-59,low,south,1,
3967,45-59,low,south,1,
3968,45-59,low,south,1,
3969,45-59,low,south,1,
3970,45-59,low,south,1,
3971,45-59,low,south,1,32
3972,45-59,low,south,1,19
3973,45-59,low,south,1,
3974,45-59,low,south,1,
3975,45-59,low,south,1,
3976,45-59,low,south,1,
3977,45-59,low,south,1,
3978,45-59,low,south,1,
3979,45-59,low,south,1,
3980,45-59,low,south,1,
3981,45-59,low,south,1,24
3982,45-59,low,south,1,
3983,45-59,low,south,1,26
3984,45-59,low,south,1,
3985,45-59,low,south,1,
3986,45-59,low,south,1,
3987,45-59,low,south,1,
3988,45-59,low,south,1,
3989,45-59,low,east,1,12
3990,45-59,low,east,1,7
3991,45-59,low,east,1,
3992,45-59,low,east,1,
3993,45-59,low,east,1,
3994,45-59,low,east,1,16
3995,45-59,low,east,1,
3996,45-59,low,east,1,
3997,45-59,low,east,1,8
3998,45-59,low,east,1,
3999,45-59,low,east,1,
4000,45-59,low,east,1,27
4001,45-59,low,east,1,34
4002,45-59,low,east,1,28
4003,45-59,low,east,1,14
4004,45-59,low,east,1,
4005,45-59,low,east,1,
4006,45-59,low,east,1,
4007,45-59,low,east,1,
4008,45-59,low,east,1,5
4009,45-59,low,east,1,31
4010,45-59,low,east,1,
4011,45-59,low,east,1,
4012,45-59,low,east,1,
4013,45-59,low,east,1,7
4014,45-59,low,east,1,
4015,45-59,low,east,1,
4016,45-59,low,east,1,
4017,45-59,low,east,1,
4018,45-59,low,east,1,
4019,45-59,low,east,1,
4020,45-59,low,east,1,
4021,45-59,low,east,1,
4022,45-59,low,east,1,26
4023,45-59,low,east,1,23
4024,45-59,low,east,1,
4025,45-59,low,east,1,
4026,45-59,low,east,1,29
4027,45-59,low,east,1,34
4028,45-59,low,east,1,24
4029,45-59,low,east,1,
4030,45-59,low,east,1,30
4031,45-59,low,east,1,
4032,45-59,low,east,1,
4033,45-59,low,east,1,
4034,45-59,low,east,1,
4035,45-59,low,east,1,
4036,45-59,low,east,1,
4037,45-59,low,east,1,
4038,45-59,low,east,1,
4039,45-59,low,east,1,18
4040,45-59,low,east,1,
4041,45-59,low,east,1,
4042,45-59,low,east,1,
4043,45-59,low,east,1,
4044,45-59,low,east,1,
4045,45-59,low,east,1,
4046,45-59,low,east,1,
4047,45-59,low,east,1,
4048,45-59,low,east,1,
4049,45-59,low,east,1,
4050,45-59,low,east,1,
4051,45-59,low,east,1,14
4052,45-59,low,east,1,22
4053,45-59,low,east,1,
4054,45-59,low,east,1,
4055,45-59,low,east,1,
4056,45-59,low,east,1,
4057,45-59,low,east,1,
4058,45-59,low,east,1,
4059,45-59,low,east,1,
4060,45-59,low,east,1,
4061,45-59,low,east,1,
4062,45-59,low,east,1,
4063,45-59,low,east,1,36
4064,45-59,low,east,1,11
4065,45-59,low,east,1,
4066,45-59,low,east,1,33
4067,45-59,low,east,1,
4068,45-59,low,east,1,35
4069,45-59,low,east,1,
4070,45-59,low,east,1,
4071,45-59,low,west,1,
4072,45-59,low,west,1,6
4073,45-59,low,west,1,22
4074,45-59,low,west,1,
4075,45-59,low,west,1,
4076,45-59,low,west,1,29
4077,45-59,low,west,1,
4078,45-59,low,west,1,
4079,45-59,low,west,1,
4080,45-59,low,west,1,16
4081,45-59,low,west,1,
4082,45-59,low,west,1,
4083,45-59,low,west,1,
4084,45-59,low,west,1,
4085,45-59,low,west,1,30
4086,45-59,low,west,1,14
4087,45-59,low,west,1,
4088,45-59,low,west,1,23
4089,45-59,low,west,1,18
4090,45-59,low,west,1,
4091,45-59,low,west,1,
4092,45-59,low,west,1,2
4093,45-59,low,west,1,
4094,45-59,low,west,1,36
4095,45-59,low,west,1,
4096,45-59,low,west,1,
4097,45-59,low,west,1,
4098,45-59,low,west,1,
4099,45-59,low,west,1,
4100,45-59,low,west,1,
4101,45-59,low,west,1,16
4102,45-59,low,west,1,
4103,45-59,low,west,1,
4104,45-59,low,west,1,24
4105,45-59,low,west,1,
4106,45-59,low,west,1,
4107,45-59,low,west,1,
4108,45-59,low,west,1,27
4109,45-59,low,west,1,
4110,45-59,low,west,1,
4111,45-59,low,west,1,35
4112,45-59,low,west,1,
4113,45-59,low,west,1,
4114,45-59,low,west,1,
4115,45-59,low,west,1,
4116,45-59,low,west,1,
4117,45-59,low,west,1,
4118,45-59,low,west,1,
4119,45-59,low,west,1,
4120,45-59,low,west,1,29
4121,45-59,low,west,1,
4122,45-59,low,west,1,
4123,45-59,low,west,1,11
4124,45-59,low,west,1,
4125,45-59,low,west,1,
4126,45-59,low,west,1,
4127,45-59,low,west,1,11
4128,45-59,low,west,1,
4129,45-59,low,west,1,
4130,45-59,low,west,1,12
4131,45-59,low,west,1,
4132,45-59,low,west,1,6
4133,45-59,low,west,1,20
4134,45-59,low,west,1,27
4135,45-59,low,west,1,
4136,45-59,low,west,1,
4137,45-59,low,west,1,
4138,45-59,mid,north,1,19
4139,45-59,mid,north,1,
4140,45-59,mid,north,1,16
4141,45-59,mid,north,1,
4142,45-59,mid,north,1,
4143,45-59,mid,north,1,
4144,45-59,mid,north,1,
4145,45-59,mid,north,1,
4146,45-59,mid,north,1,
4147,45-59,mid,north,1,
4148,45-59,mid,north,1,
4149,45-59,mid,north,1,
4150,45-59,mid,north,1,
4151,45-59,mid,north,1,
4152,45-59,mid,north,1,
4153,45-59,mid,north,1,
4154,45-59,mid,north,1,
4155,45-59,mid,north,1,
4156,45-59,mid,north,1,
4157,45-59,mid,north,1,
4158,45-59,mid,north,1,
4159,45-59,mid,north,1,3
4160,45-59,mid,north,1,14
4161,45-59,mid,north,1,
4162,45-59,mid,north,1,4
4163,45-59,mid,north,1,
4164,45-59,mid,north,1,
4165,45-59,mid,north,1,
4166,45-59,mid,north,1,
4167,45-59,mid,north,1,19
4168,45-59,mid,north,1,9
4169,45-59,mid,north,1,
4170,45-59,mid,north,1,
4171,45-59,mid,north,1,
4172,45-59,mid,north,1,
4173,45-59,mid,north,1,
4174,45-59,mid,north,1,3
4175,45-59,mid,north,1,
4176,45-59,mid,north,1,
4177,45-59,mid,north,1,
4178,45-59,mid,north,1,17
4179,45-59,mid,north,1,
4180,45-59,mid,north,1,5
4181,45-59,mid,north,1,
4182,45-59,mid,north,1,
4183,45-59,mid,north,1,
4184,45-59,mid,north,1,25
4185,45-59,mid,north,1,
4186,45-59,mid,north,1,
4187,45-59,mid,north,1,
4188,45-59,mid,north,1,4
4189,45-59,mid,north,1,
4190,45-59,mid,north,1,8
4191,45-59,mid,north,1,
4192,45-59,mid,north,1,
4193,45-59,mid,north,1,
4194,45-59,mid,north,1,9
4195,45-59,mid,north,1,
4196,45-59,mid,north,1,
4197,45-59,mid,north,1,
4198,45-59,mid,north,1,
4199,45-59,mid,north,1,
4200,45-59,mid,north,1,
4201,45-59,mid,north,1,
4202,45-59,mid,north,1,
4203,45-59,mid,north,1,
4204,45-59,mid,north,1,
4205,45-59,mid,north,1,
4206,45-59,mid,north,1,
4207,45-59,mid,north,1,
4208,45-59,mid,north,1,14
4209,45-59,mid,north,1,4
4210,45-59,mid,north,1,
4211,45-59,mid,north,1,
4212,45-59,mid,north,1,
4213,45-59,mid,north,1,17
4214,45-59,mid,north,1,10
4215,45-59,mid,north,1,
4216,45-59,mid,north,1,
4217,45-59,mid,north,1,
4218,45-59,mid,north,1,
4219,45-59,mid,north,1,
4220,45-59,mid,north,1,20
4221,45-59,mid,north,1,
4222,45-59,mid,north,1,
4223,45-59,mid,north,1,
4224,45-59,mid,north,1,
4225,45-59,mid,north,1,
4226,45-59,mid,north,1,31
4227,45-59,mid,north,1,
4228,45-59,mid,north,1,
4229,45-59,mid,north,1,
4230,45-59,mid,north,1,
4231,45-59,mid,north,1,
4232,45-59,mid,north,1,12
4233,45-59,mid,north,1,20
4234,45-59,mid,north,1,
4235,45-59,mid,north,1,
4236,45-59,mid,north,1,32
4237,45-59,mid,north,1,
4238,45-59,mid,north,1,
4239,45-59,mid,north,1,
4240,45-59,mid,north,1,
4241,45-59,mid,north,1,10
4242,45-59,mid,north,1,
4243,45-59,mid,north,1,
4244,45-59,mid,north,1,
4245,45-59,mid,north,1,
4246,45-59,mid,north,1,23
4247,45-59,mid,north,1,
4248,45-59,mid,north,1,
4249,45-59,mid,north,1,36
4250,45-59,mid,north,1,
4251,45-59,mid,north,1,
4252,45-59,mid,north,1,
4253,45-59,mid,north,1,16
4254,45-59,mid,north,1,
4255,45-59,mid,north,1,
4256,45-59,mid,north,1,
4257,45-59,mid,north,1,
4258,45-59,mid,north,1,
4259,45-59,mid,north,1,
4260,45-59,mid,north,1,
4261,45-59,mid,north,1,
4262,45-59,mid,north,1,
4263,45-59,mid,north,1,
4264,45-59,mid,north,1,
4265,45-59,mid,north,1,
4266,45-59,mid,north,1,
4267,45-59,mid,north,1,
4268,45-59,mid,north,1,
4269,45-59,mid,north,1,
4270,45-59,mid,north,1,10
4271,45-59,mid,north,1,
4272,45-59,mid,north,1,
4273,45-59,mid,north,1,
4274,45-59,mid,north,1,
4275,45-59,mid,north,1,
4276,45-59,mid,north,1,
4277,45-59,mid,north,1,
4278,45-59,mid,north,1,17
4279,45-59,mid,north,1,
4280,45-59,mid,north,1,
4281,45-59,mid,north,1,
4282,45-59,mid,north,1,
4283,45-59,mid,north,1,
4284,45-59,mid,north,1,36
4285,45-59,mid,north,1,22
4286,45-59,mid,north,1,11
4287,45-59,mid,north,1,
4288,45-59,mid,north,1,
4289,45-59,mid,north,1,31
4290,45-59,mid,north,1,
4291,45-59,mid,north,1,
4292,45-59,mid,north,1,
4293,45-59,mid,north,1,25
4294,45-59,mid,north,1,
4295,45-59,mid,north,1,
4296,45-59,mid,north,1,16
4297,45-59,mid,north,1,
4298,45-59,mid,north,1,2
4299,45-59,mid,north,1,30
4300,45-59,mid,north,1,
4301,45-59,mid,north,1,
4302,45-59,mid,north,1,
4303,45-59,mid,north,1,
4304,45-59,mid,north,1,
4305,45-59,mid,north,1,
4306,45-59,mid,north,1,
4307,45-59,mid,north,1,
4308,45-59,mid,north,1,
4309,45-59,mid,north,1,
4310,45-59,mid,north,1,
4311,45-59,mid,north,1,
4312,45-59,mid,north,1,
4313,45-59,mid,north,1,
4314,45-59,mid,north,1,
4315,45-59,mid,north,1,14
4316,45-59,mid,north,1,
4317,45-59,mid,north,1,
4318,45-59,mid,south,1,
4319,45-59,mid,south,1,33
4320,45-59,mid,south,1,
4321,45-59,mid,south,1,11
4322,45-59,mid,south,1,
4323,45-59,mid,south,1,
4324,45-59,mid,south,1,12
4325,45-59,mid,south,1,8
4326,45-59,mid,south,1,
4327,45-59,mid,south,1,21
4328,45-59,mid,south,1,
4329,45-59,mid,south,1,30
4330,45-59,mid,south,1,5
4331,45-59,mid,south,1,28
4332,45-59,mid,south,1,
4333,45-59,mid,south,1,32
4334,45-59,mid,south,1,
4335,45-59,mid,south,1,
4336,45-59,mid,south,1,11
4337,45-59,mid,south,1,
4338,45-59,mid,south,1,
4339,45-59,mid,south,1,
4340,45-59,mid,south,1,17
4341,45-59,mid,south,1,
4342,45-59,mid,south,1,
4343,45-59,mid,south,1,19
4344,45-59,mid,south,1,25
4345,45-59,mid,south,1,
4346,45-59,mid,south,1,28
4347,45-59,mid,south,1,34
4348,45-59,mid,south,1,
4349,45-59,mid,south,1,
4350,45-59,mid,south,1,
4351,45-59,mid,south,1,
4352,45-59,mid,south,1,
4353,45-59,mid,south,1,
4354,45-59,mid,south,1,27
4355,45-59,mid,south,1,
4356,45-59,mid,south,1,11
4357,45-59,mid,south,1,
4358,45-59,mid,south,1,32
4359,45-59,mid,south,1,17
4360,45-59,mid,south,1,
4361,45-59,mid,south,1,
4362,45-59,mid,south,1,
4363,45-59,mid,south,1,
4364,45-59,mid,south,1,
4365,45-59,mid,south,1,2
4366,45-59,mid,south,1,
4367,45-59,mid,south,1,
4368,45-59,mid,south,1,
4369,45-59,mid,south,1,
4370,45-59,mid,south,1,
4371,45-59,mid,south,1,
4372,45-59,mid,south,1,
4373,45-59,mid,south,1,11
4374,45-59,mid,south,1,
4375,45-59,mid,south,1,
4376,45-59,mid,south,1,
4377,45-59,mid,south,1,
4378,45-59,mid,south,1,
4379,45-59,mid,south,1,
4380,45-59,mid,south,1,
4381,45-59,mid,south,1,
4382,45-59,mid,south,1,
4383,45-59,mid,south,1,9
4384,45-59,mid,south,1,
4385,45-59,mid,south,1,14
4386,45-59,mid,south,1,
4387,45-59,mid,south,1,19
4388,45-59,mid,south,1,
4389,45-59,mid,south,1,
4390,45-59,mid,south,1,34
4391,45-59,mid,south,1,
4392,45-59,mid,south,1,
4393,45-59,mid,south,1,8
4394,45-59,mid,south,1,
4395,45-59,mid,south,1,28
4396,45-59,mid,south,1,
4397,45-59,mid,south,1,
4398,45-59,mid,south,1,
4399,45-59,mid,south,1,
4400,45-59,mid,south,1,
4401,45-59,mid,south,1,
4402,45-59,mid,south,1,
4403,45-59,mid,south,1,
4404,45-59,mid,south,1,
4405,45-59,mid,south,1,
4406,45-59,mid,south,1,33
4407,45-59,mid,south,1,23
4408,45-59,mid,south,1,28
4409,45-59,mid,south,1,
4410,45-59,mid,south,1,21
4411,45-59,mid,south,1,
4412,45-59,mid,south,1,
4413,45-59,mid,south,1,
4414,45-59,mid,south,1,
4415,45-59,mid,south,1,
4416,45-59,mid,south,1,
4417,45-59,mid,south,1,
4418,45-59,mid,south,1,
4419,45-59,mid,south,1,
4420,45-59,mid,south,1,23
4421,45-59,mid,south,1,
4422,45-59,mid,south,1,
4423,45-59,mid,south,1,
4424,45-59,mid,south,1,
4425,45-59,mid,south,1,
4426,45-59,mid,south,1,11
4427,45-59,mid,south,1,
4428,45-59,mid,south,1,
4429,45-59,mid,south,1,
4430,45-59,mid,south,1,
4431,45-59,mid,south,1,15
4432,45-59,mid,south,1,30
4433,45-59,mid,south,1,13
4434,45-59,mid,south,1,8
4435,45-59,mid,south,1,18
4436,45-59,mid,south,1,
4437,45-59,mid,south,1,
4438,45-59,mid,south,1,
4439,45-59,mid,south,1,
4440,45-59,mid,south,1,33
4441,45-59,mid,south,1,
4442,45-59,mid,south,1,
4443,45-59,mid,south,1,
4444,45-59,mid,south,1,
4445,45-59,mid,south,1,
4446,45-59,mid,south,1,
4447,45-59,mid,south,1,10
4448,45-59,mid,south,1,
4449,45-59,mid,south,1,
4450,45-59,mid,south,1,
4451,45-59,mid,south,1,
4452,45-59,mid,south,1,
4453,45-59,mid,south,1,
4454,45-59,mid,south,1,17
4455,45-59,mid,south,1,
4456,45-59,mid,south,1,
4457,45-59,mid,south,1,10
4458,45-59,mid,south,1,4
4459,45-59,mid,south,1,
4460,45-59,mid,south,1,15
4461,45-59,mid,south,1,
4462,45-59,mid,south,1,
4463,45-59,mid,south,1,13
4464,45-59,mid,south,1,17
4465,45-59,mid,south,1,
4466,45-59,mid,south,1,
4467,45-59,mid,south,1,
4468,45-59,mid,south,1,
4469,45-59,mid,south,1,4
4470,45-59,mid,south,1,
4471,45-59,mid,south,1,3
4472,45-59,mid,south,1,26
4473,45-59,mid,south,1,35
4474,45-59,mid,south,1,
4475,45-59,mid,south,1,
4476,45-59,mid,south,1,34
4477,45-59,mid,south,1,
4478,45-59,mid,south,1,32
4479,45-59,mid,south,1,8
4480,45-59,mid,south,1,
4481,45-59,mid,south,1,
4482,45-59,mid,south,1,
4483,45-59,mid,south,1,3
4484,45-59,mid,south,1,
4485,45-59,mid,south,1,
4486,45-59,mid,south,1,
4487,45-59,mid,south,1,
4488,45-59,mid,south,1,28
4489,45-59,mid,south,1,
4490,45-59,mid,south,1,31
4491,45-59,mid,south,1,
4492,45-59,mid,south,1,25
4493,45-59,mid,south,1,
4494,45-59,mid,south,1,
4495,45-59,mid,south,1,
4496,45-59,mid,south,1,
4497,45-59,mid,south,1,
4498,45-59,mid,south,1,
4499,45-59,mid,south,1,20
4500,45-59,mid,south,1,
4501,45-59,mid,south,1,
4502,45-59,mid,south,1,
4503,45-59,mid,south,1,
4504,45-59,mid,south,1,
4505,45-59,mid,south,1,
4506,45-59,mid,south,1,
4507,45-59,mid,south,1,28
4508,45-59,mid,south,1,
4509,45-59,mid,east,1,22
4510,45-59,mid,east,1,
4511,45-59,mid,east,1,
4512,45-59,mid,east,1,
4513,45-59,mid,east,1,
4514,45-59,mid,east,1,
4515,45-59,mid,east,1,
4516,45-59,mid,east,1,
4517,45-59,mid,east,1,
4518,45-59,mid,east,1,
4519,45-59,mid,east,1,
4520,45-59,mid,east,1,
4521,45-59,mid,east,1,
4522,45-59,mid,east,1,
4523,45-59,mid,east,1,
4524,45-59,mid,east,1,
4525,45-59,mid,east,1,2
4526,45-59,mid,east,1,
4527,45-59,mid,east,1,
4528,45-59,mid,east,1,
4529,45-59,mid,east,1,
4530,45-59,mid,east,1,
4531,45-59,mid,east,1,
4532,45-59,mid,east,1,20
4533,45-59,mid,east,1,
4534,45-59,mid,east,1,
4535,45-59,mid,east,1,
4536,45-59,mid,east,1,
4537,45-59,mid,east,1,
4538,45-59,mid,east,1,
4539,45-59,mid,east,1,
4540,45-59,mid,east,1,
4541,45-59,mid,east,1,
4542,45-59,mid,east,1,
4543,45-59,mid,east,1,
4544,45-59,mid,east,1,10
4545,45-59,mid,east,1,
4546,45-59,mid,east,1,10
4547,45-59,mid,east,1,
4548,45-59,mid,east,1,
4549,45-59,mid,east,1,
4550,45-59,mid,east,1,5
4551,45-59,mid,east,1,
4552,45-59,mid,east,1,28
4553,45-59,mid,east,1,
4554,45-59,mid,east,1,13
4555,45-59,mid,east,1,
4556,45-59,mid,east,1,
4557,45-59,mid,east,1,
4558,45-59,mid,east,1,9
4559,45-59,mid,east,1,10
4560,45-59,mid,east,1,
4561,45-59,mid,east,1,18
4562,45-59,mid,east,1,
4563,45-59,mid,east,1,
4564,45-59,mid,east,1,
4565,45-59,mid,east,1,14
4566,45-59,mid,east,1,
4567,45-59,mid,east,1,
4568,45-59,mid,east,1,
4569,45-59,mid,east,1,
4570,45-59,mid,east,1,
4571,45-59,mid,east,1,
4572,45-59,mid,east,1,
4573,45-59,mid,east,1,
4574,45-59,mid,east,1,
4575,45-59,mid,east,1,
4576,45-59,mid,east,1,
4577,45-59,mid,east,1,
4578,45-59,mid,east,1,
4579,45-59,mid,east,1,
4580,45-59,mid,east,1,20
4581,45-59,mid,east,1,
4582,45-59,mid,east,1,
4583,45-59,mid,east,1,15
4584,45-59,mid,east,1,4
4585,45-59,mid,east,1,
4586,45-59,mid,east,1,
4587,45-59,mid,east,1,
4588,45-59,mid,east,1,
4589,45-59,mid,east,1,
4590,45-59,mid,east,1,
4591,45-59,mid,east,1,
4592,45-59,mid,east,1,
4593,45-59,mid,east,1,
4594,45-59,mid,east,1,
4595,45-59,mid,east,1,9
4596,45-59,mid,east,1,29
4597,45-59,mid,east,1,
4598,45-59,mid,east,1,
4599,45-59,mid,east,1,
4600,45-59,mid,east,1,
4601,45-59,mid,east,1,
4602,45-59,mid,east,1,
4603,45-59,mid,east,1,
4604,45-59,mid,east,1,
4605,45-59,mid,east,1,
4606,45-59,mid,east,1,
4607,45-59,mid,east,1,
4608,45-59,mid,east,1,16
4609,45-59,mid,east,1,
4610,45-59,mid,east,1,
4611,45-59,mid,east,1,
4612,45-59,mid,east,1,
4613,45-59,mid,east,1,
4614,45-59,mid,east,1,
4615,45-59,mid,east,1,
4616,45-59,mid,east,1,
4617,45-59,mid,east,1,
4618,45-59,mid,east,1,
4619,45-59,mid,east,1,
4620,45-59,mid,east,1,
4621,45-59,mid,east,1,16
4622,45-59,mid,east,1,
4623,45-59,mid,east,1,
4624,45-59,mid,east,1,
4625,45-59,mid,east,1,10
4626,45-59,mid,east,1,
4627,45-59,mid,east,1,27
4628,45-59,mid,east,1,
4629,45-59,mid,east,1,
4630,45-59,mid,east,1,
4631,45-59,mid,east,1,
4632,45-59,mid,east,1,
4633,45-59,mid,east,1,
4634,45-59,mid,east,1,
4635,45-59,mid,east,1,
4636,45-59,mid,east,1,
4637,45-59,mid,east,1,
4638,45-59,mid,east,1,
4639,45-59,mid,east,1,
4640,45-59,mid,east,1,3
4641,45-59,mid,west,1,
4642,45-59,mid,west,1,
4643,45-59,mid,west,1,
4644,45-59,mid,west,1,4
4645,45-59,mid,west,1,
4646,45-59,mid,west,1,36
4647,45-59,mid,west,1,
4648,45-59,mid,west,1,
4649,45-59,mid,west,1,
4650,45-59,mid,west,1,8
4651,45-59,mid,west,1,18
4652,45-59,mid,west,1,
4653,45-59,mid,west,1,
4654,45-59,mid,west,1,
4655,45-59,mid,west,1,
4656,45-59,mid,west,1,4
4657,45-59,mid,west,1,
4658,45-59,mid,west,1,4
4659,45-59,mid,west,1,
4660,45-59,mid,west,1,
4661,45-59,mid,west,1,
4662,45-59,mid,west,1,
4663,45-59,mid,west,1,
4664,45-59,mid,west,1,
4665,45-59,mid,west,1,
4666,45-59,mid,west,1,9
4667,45-59,mid,west,1,
4668,45-59,mid,west,1,
4669,45-59,mid,west,1,
4670,45-59,mid,west,1,18
4671,45-59,mid,west,1,
4672,45-59,mid,west,1,
4673,45-59,mid,west,1,
4674,45-59,mid,west,1,
4675,45-59,mid,west,1,
4676,45-59,mid,west,1,
4677,45-59,mid,west,1,6
4678,45-59,mid,west,1,
4679,45-59,mid,west,1,
4680,45-59,mid,west,1,
4681,45-59,mid,west,1,
4682,45-59,mid,west,1,
4683,45-59,mid,west,1,
4684,45-59,mid,west,1,
4685,45-59,mid,west,1,
4686,45-59,mid,west,1,28
4687,45-59,mid,west,1,
4688,45-59,mid,west,1,
4689,45-59,mid,west,1,
4690,45-59,mid,west,1,15
4691,45-59,mid,west,1,4
4692,45-59,mid,west,1,3
4693,45-59,mid,west,1,
4694,45-59,mid,west,1,20
4695,45-59,mid,west,1,
4696,45-59,mid,west,1,3
4697,45-59,mid,west,1,22
4698,45-59,mid,west,1,
4699,45-59,mid,west,1,
4700,45-59,mid,west,1,
4701,45-59,mid,west,1,
4702,45-59,mid,west,1,
4703,45-59,mid,west,1,
4704,45-59,mid,west,1,
4705,45-59,mid,west,1,34
4706,45-59,mid,west,1,
4707,45-59,mid,west,1,
4708,45-59,mid,west,1,
4709,45-59,mid,west,1,
4710,45-59,mid,west,1,
4711,45-59,mid,west,1,
4712,45-59,mid,west,1,
4713,45-59,mid,west,1,
4714,45-59,mid,west,1,
4715,45-59,mid,west,1,33
4716,45-59,mid,west,1,19
4717,45-59,mid,west,1,
4718,45-59,mid,west,1,8
4719,45-59,mid,west,1,
4720,45-59,mid,west,1,23
4721,45-59,mid,west,1,
4722,45-59,mid,west,1,
4723,45-59,mid,west,1,5
4724,45-59,mid,west,1,6
4725,45-59,mid,west,1,
4726,45-59,mid,west,1,
4727,45-59,mid,west,1,
4728,45-59,mid,west,1,
4729,45-59,mid,west,1,
4730,45-59,mid,west,1,
4731,45-59,mid,west,1,
4732,45-59,mid,west,1,
4733,45-59,mid,west,1,21
4734,45-59,mid,west,1,
4735,45-59,mid,west,1,21
4736,45-59,mid,west,1,11
4737,45-59,mid,west,1,
4738,45-59,mid,west,1,
4739,45-59,mid,west,1,
4740,45-59,mid,west,1,2
4741,45-59,mid,west,1,10
4742,45-59,mid,west,1,
4743,45-59,mid,west,1,
4744,45-59,mid,west,1,
4745,45-59,mid,west,1,
4746,45-59,mid,west,1,
4747,45-59,mid,west,1,
4748,45-59,mid,west,1,
4749,45-59,mid,west,1,
4750,45-59,mid,west,1,
4751,45-59,mid,west,1,
4752,45-59,mid,west,1,22
4753,45-59,mid,west,1,33
4754,45-59,mid,west,1,
4755,45-59,mid,west,1,
4756,45-59,mid,west,1,
4757,45-59,mid,west,1,
4758,45-59,mid,west,1,
4759,45-59,mid,west,1,
4760,45-59,mid,west,1,
4761,45-59,mid,west,1,
4762,45-59,mid,west,1,7
4763,45-59,mid,west,1,
4764,45-59,high,north,1,
4765,45-59,high,north,1,22
4766,45-59,high,north,1,
4767,45-59,high,north,1,3
4768,45-59,high,north,1,
4769,45-59,high,north,1,
4770,45-59,high,north,1,
4771,45-59,high,north,1,
4772,45-59,high,north,1,22
4773,45-59,high,north,1,
4774,45-59,high,north,1,
4775,45-59,high,north,1,
4776,45-59,high,north,1,
4777,45-59,high,north,1,
4778,45-59,high,north,1,
4779,45-59,high,north,1,
4780,45-59,high,north,1,24
4781,45-59,high,north,1,
4782,45-59,high,north,1,14
4783,45-59,high,north,1,29
4784,45-59,high,north,1,
4785,45-59,high,north,1,10
4786,45-59,high,north,1,
4787,45-59,high,north,1,29
4788,45-59,high,north,1,
4789,45-59,high,north,1,
4790,45-59,high,north,1,
4791,45-59,high,north,1,
4792,45-59,high,north,1,
4793,45-59,high,north,1,
4794,45-59,high,north,1,
4795,45-59,high,north,1,
4796,45-59,high,north,1,
4797,45-59,high,north,1,23
4798,45-59,high,north,1,
4799,45-59,high,north,1,
4800,45-59,high,north,1,
4801,45-59,high,north,1,
4802,45-59,high,north,1,
