txn_id,panelist_id,date,merchant_descriptor,amount,instrument
444,4043,2022-01-02,GLIMMERLY,16.37,card_C
445,4116,2022-01-02,VANTRY MKTPLC,70.80,card_C
446,4118,2022-01-02,SNACKPOST MARKET,21.43,wallet_W
447,4156,2022-01-02,SNACKPOST MARKET,18.40,card_B
448,4197,2022-01-02,VANTRY MKTPLC,32.29,card_C
449,4197,2022-01-02,VANTRY MKTPLC,39.86,card_C
450,4263,2022-01-02,VANTRY MKTPLC,12.40,card_B
451,4263,2022-01-02,VANTRY MKTPLC,35.92,card_B
452,4308,2022-01-02,VANTRY MKTPLC,127.59,wallet_W
453,4384,2022-01-02,VANTRY MKTPLC,22.91,card_C
454,4422,2022-01-02,VANTRY MKTPLC,12.86,card_C
455,4450,2022-01-02,PINEFORT CLUB,99.20,card_C
456,4452,2022-01-02,PINEFORT CLUB,36.14,card_A
457,4474,2022-01-02,VANTRY MKTPLC,6.43,card_A
458,4505,2022-01-02,BRAMBLEBOX,59.99,card_B
459,4508,2022-01-02,PINEFORT CLUB,41.09,card_B
460,4587,2022-01-02,GLIMMERLY,40.75,wallet_W
461,4654,2022-01-02,VANTRY MKTPLC,22.92,wallet_W
462,4682,2022-01-02,VANTRY MKTPLC,18.88,card_A
463,4685,2022-01-02,GLIMMERLY,119.04,card_B
464,4730,2022-01-02,BRAMBLEBOX,59.99,wallet_W
465,4785,2022-01-02,VANTRY MKTPLC,74.73,card_B
466,4873,2022-01-02,VANTRY MKTPLC,25.08,card_B
467,4889,2022-01-02,BRAMBLEBOX,59.99,wallet_W
468,4893,2022-01-02,VANTRY MKTPLC,56.76,card_A
469,4905,2022-01-02,VANTRY MKTPLC,24.30,card_B
470,4920,2022-01-02,VANTRY MKTPLC,14.21,card_B
471,4920,2022-01-02,VANTRY MKTPLC,34.03,card_B
472,4997,2022-01-02,VANTRY MKTPLC,19.33,card_B
473,5002,2022-01-02,PINEFORT CLUB,27.18,card_A
474,5063,2022-01-02,SNACKPOST MARKET,14.64,card_A
475,5082,2022-01-02,SNACKPOST MARKET,14.41,card_B
476,5098,2022-01-02,PINEFORT CLUB,43.69,card_B
477,5128,2022-01-02,VANTRY MKTPLC,39.78,card_C
478,5133,2022-01-02,GLIMMERLY,27.37,card_A
479,5145,2022-01-02,BRAMBLEBOX,59.99,card_C
480,5200,2022-01-02,VANTRY MKTPLC,32.78,card_B
481,5222,2022-01-02,VANTRY MKTPLC,29.59,card_B
482,5411,2022-01-02,GLIMMERLY,28.03,card_A
483,5421,2022-01-02,VANTRY MKTPLC,5.84,card_C
484,5492,2022-01-02,PINEFORT CLUB,13.24,card_A
485,5678,2022-01-02,SNACKPOST MARKET,30.17,wallet_W
486,5682,2022-01-02,PINEFORT CLUB,31.66,card_C
487,5698,2022-01-02,SNACKPOST MARKET,16.22,card_C
488,5746,2022-01-02,GLIMMERLY,17.37,card_A
489,5826,2022-01-02,VANTRY MKTPLC,127.14,card_A
490,5838,2022-01-02,SNACKPOST MARKET,11.41,wallet_W
491,5871,2022-01-02,VANTRY MKTPLC,95.77,wallet_W
492,5895,2022-01-02,SNACKPOST MARKET,36.38,card_B
493,50,2022-01-03,GLIMMERLY,54.08,card_C
494,138,2022-01-03,VANTRY MKTPLC,35.85,card_A
495,157,2022-01-03,SNACKPOST MARKET,16.72,card_C
496,180,2022-01-03,VANTRY MKTPLC,45.15,card_A
497,180,2022-01-03,VANTRY MKTPLC,99.26,card_A
498,293,2022-01-03,VANTRY MKTPLC,15.49,card_B
499,315,2022-01-03,SNACKPOST MARKET,28.87,wallet_W
500,361,2022-01-03,SNACKPOST MARKET,16.66,card_C
501,364,2022-01-03,VANTRY MKTPLC,28.89,wallet_W
502,374,2022-01-03,VANTRY MKTPLC,18.96,card_C
503,399,2022-01-03,VANTRY MKTPLC,49.08,card_A
504,401,2022-01-03,GLIMMERLY,26.57,card_B
505,426,2022-01-03,VANTRY MKTPLC,29.02,card_A
506,476,2022-01-03,SNACKPOST MARKET,7.10,card_C
507,516,2022-01-03,VANTRY MKTPLC,7.40,card_A
508,521,2022-01-03,GLIMMERLY,35.88,card_B
509,542,2022-01-03,PINEFORT CLUB,108.16,card_B
510,551,2022-01-03,GLIMMERLY,9.81,card_A
511,622,2022-01-03,GLIMMERLY,36.28,wallet_W
512,630,2022-01-03,VANTRY MKTPLC,8.06,card_B
513,682,2022-01-03,SNACKPOST MARKET,27.02,card_B
514,742,2022-01-03,VANTRY MKTPLC,8.62,card_C
515,782,2022-01-03,GLIMMERLY,41.00,wallet_W
516,825,2022-01-03,SNACKPOST MARKET,16.62,wallet_W
517,920,2022-01-03,GLIMMERLY,122.42,card_B
518,963,2022-01-03,VANTRY MKTPLC,3.45,card_A
519,965,2022-01-03,VANTRY MKTPLC,5.20,card_A
520,965,2022-01-03,VANTRY MKTPLC,12.32,card_A
521,982,2022-01-03,SNACKPOST MARKET,22.07,card_A
522,987,2022-01-03,GLIMMERLY,40.15,card_A
523,1010,2022-01-03,VANTRY MKTPLC,56.94,card_B
524,1046,2022-01-03,SNACKPOST MARKET,2.74,card_A
525,1099,2022-01-03,VANTRY MKTPLC,53.65,card_C
526,1135,2022-01-03,PINEFORT CLUB,18.64,card_B
527,1193,2022-01-03,VANTRY MKTPLC,32.42,card_B
528,1195,2022-01-03,SNACKPOST MARKET,12.45,card_A
529,1276,2022-01-03,SNACKPOST MARKET,18.58,card_B
530,1278,2022-01-03,SNACKPOST MARKET,40.43,card_B
531,1280,2022-01-03,GLIMMERLY,24.25,card_B
532,1306,2022-01-03,GLIMMERLY,7.43,card_A
533,1355,2022-01-03,SNACKPOST MARKET,11.98,card_B
534,1361,2022-01-03,GLIMMERLY,31.50,card_B
535,1361,2022-01-03,VANTRY MKTPLC,16.05,card_A
536,1480,2022-01-03,PINEFORT CLUB,29.66,card_A
537,1496,2022-01-03,SNACKPOST MARKET,36.40,card_B
538,1539,2022-01-03,GLIMMERLY,117.92,wallet_W
539,1539,2022-01-03,VANTRY MKTPLC,17.07,wallet_W
540,1539,2022-01-03,VANTRY MKTPLC,26.80,wallet_W
541,1557,2022-01-03,SNACKPOST MARKET,9.33,wallet_W
542,1583,2022-01-03,PINEFORT CLUB,33.57,card_C
543,1605,2022-01-03,VANTRY MKTPLC,2.62,wallet_W
544,1605,2022-01-03,VANTRY MKTPLC,3.00,card_C
545,1637,2022-01-03,GLIMMERLY,50.54,card_C
546,1648,2022-01-03,VANTRY MKTPLC,26.18,card_B
547,1665,2022-01-03,GLIMMERLY,12.13,card_B
548,1673,2022-01-03,VANTRY MKTPLC,9.08,card_B
549,1674,2022-01-03,VANTRY MKTPLC,41.99,card_B
550,1684,2022-01-03,VANTRY MKTPLC,54.27,card_B
551,1685,2022-01-03,VANTRY MKTPLC,94.84,card_B
552,1700,2022-01-03,VANTRY MKTPLC,30.82,card_B
553,1750,2022-01-03,VANTRY MKTPLC,27.04,card_A
554,1782,2022-01-03,PINEFORT CLUB,60.30,card_A
555,1807,2022-01-03,VANTRY MKTPLC,11.37,card_A
556,1808,2022-01-03,PINEFORT CLUB,56.85,card_B
557,1887,2022-01-03,GLIMMERLY,75.07,wallet_W
558,1920,2022-01-03,PINEFORT CLUB,18.55,card_A
559,1920,2022-01-03,SNACKPOST MARKET,15.80,card_B
560,1977,2022-01-03,SNACKPOST MARKET,20.69,card_B
561,1977,2022-01-03,VANTRY MKTPLC,80.35,card_B
562,2030,2022-01-03,VANTRY MKTPLC,18.81,card_B
563,2032,2022-01-03,PINEFORT CLUB,36.05,card_A
564,2037,2022-01-03,SNACKPOST MARKET,6.27,card_A
565,2060,2022-01-03,PINEFORT CLUB,40.84,card_A
566,2124,2022-01-03,VANTRY MKTPLC,32.31,card_A
567,2141,2022-01-03,SNACKPOST MARKET,12.14,card_B
568,2144,2022-01-03,PINEFORT CLUB,61.21,card_B
569,2166,2022-01-03,GLIMMERLY,28.31,wallet_W
570,2200,2022-01-03,VANTRY MKTPLC,52.48,card_C
571,2258,2022-01-03,SNACKPOST MARKET,12.76,card_A
572,2268,2022-01-03,VANTRY MKTPLC,16.42,card_A
573,2300,2022-01-03,PINEFORT CLUB,27.70,card_B
574,2353,2022-01-03,GLIMMERLY,184.62,card_A
575,2353,2022-01-03,PINEFORT CLUB,91.78,card_A
576,2385,2022-01-03,VANTRY MKTPLC,71.05,card_B
577,2402,2022-01-03,GLIMMERLY,91.14,card_A
578,2409,2022-01-03,VANTRY MKTPLC,27.78,card_A
579,2438,2022-01-03,GLIMMERLY,43.99,wallet_W
580,2438,2022-01-03,GLIMMERLY,53.33,wallet_W
581,2445,2022-01-03,VANTRY MKTPLC,14.95,card_A
582,2498,2022-01-03,SNACKPOST MARKET,13.98,card_C
583,2517,2022-01-03,VANTRY MKTPLC,28.63,card_A
584,2558,2022-01-03,VANTRY MKTPLC,31.73,wallet_W
585,2599,2022-01-03,SNACKPOST MARKET,15.85,wallet_W
586,2633,2022-01-03,GLIMMERLY,17.44,card_A
587,2670,2022-01-03,VANTRY MKTPLC,16.69,card_A
588,2678,2022-01-03,VANTRY MKTPLC,142.91,wallet_W
589,2691,2022-01-03,VANTRY MKTPLC,13.77,card_A
590,2722,2022-01-03,VANTRY MKTPLC,16.18,card_A
591,2816,2022-01-03,VANTRY MKTPLC,60.87,card_B
592,2830,2022-01-03,SNACKPOST MARKET,33.39,wallet_W
593,2837,2022-01-03,GLIMMERLY,18.47,card_A
594,2837,2022-01-03,GLIMMERLY,98.12,card_B
595,2854,2022-01-03,VANTRY MKTPLC,14.76,card_A
596,2880,2022-01-03,PINEFORT CLUB,37.65,card_C
597,2918,2022-01-03,SNACKPOST MARKET,18.23,card_C
598,2998,2022-01-03,GLIMMERLY,108.78,card_A
599,3025,2022-01-03,VANTRY MKTPLC,7.98,card_A
600,3083,2022-01-03,SNACKPOST MARKET,18.72,card_C
601,3122,2022-01-03,SNACKPOST MARKET,9.57,card_C
602,3142,2022-01-03,GLIMMERLY,23.81,card_B
603,3199,2022-01-03,PINEFORT CLUB,63.54,card_A
604,3202,2022-01-03,VANTRY MKTPLC,37.99,card_A
605,3228,2022-01-03,SNACKPOST MARKET,18.09,card_B
606,3229,2022-01-03,GLIMMERLY,62.20,card_B
607,3255,2022-01-03,VANTRY MKTPLC,30.17,card_C
608,3305,2022-01-03,PINEFORT CLUB,61.96,card_B
609,3310,2022-01-03,GLIMMERLY,65.12,card_B
610,3315,2022-01-03,SNACKPOST MARKET,15.15,card_A
611,3392,2022-01-03,VANTRY MKTPLC,39.20,card_A
612,3414,2022-01-03,GLIMMERLY,26.22,card_A
613,3425,2022-01-03,SNACKPOST MARKET,24.87,wallet_W
614,3434,2022-01-03,PINEFORT CLUB,34.85,card_B
615,3438,2022-01-03,SNACKPOST MARKET,39.75,card_C
616,3454,2022-01-03,SNACKPOST MARKET,7.45,wallet_W
617,3488,2022-01-03,GLIMMERLY,60.20,card_A
618,3513,2022-01-03,GLIMMERLY,20.76,card_A
619,3562,2022-01-03,PINEFORT CLUB,39.72,card_C
620,3569,2022-01-03,VANTRY MKTPLC,33.05,card_B
621,3574,2022-01-03,PINEFORT CLUB,23.37,wallet_W
622,3583,2022-01-03,VANTRY MKTPLC,25.72,card_A
623,3599,2022-01-03,VANTRY MKTPLC,11.85,card_B
624,3622,2022-01-03,GLIMMERLY,128.89,card_A
625,3640,2022-01-03,GLIMMERLY,20.22,card_C
626,3645,2022-01-03,GLIMMERLY,139.30,card_A
627,3651,2022-01-03,GLIMMERLY,35.52,wallet_W
628,3664,2022-01-03,VANTRY MKTPLC,10.21,card_B
629,3675,2022-01-03,SNACKPOST MARKET,18.38,card_A
630,3693,2022-01-03,VANTRY MKTPLC,26.57,wallet_W
631,3710,2022-01-03,GLIMMERLY,34.09,card_C
632,3716,2022-01-03,SNACKPOST MARKET,31.30,card_A
633,3724,2022-01-03,VANTRY MKTPLC,7.72,card_A
634,3724,2022-01-03,VANTRY MKTPLC,21.57,card_A
635,3744,2022-01-03,SNACKPOST MARKET,20.84,card_B
636,3746,2022-01-03,VANTRY MKTPLC,14.49,card_B
637,3881,2022-01-03,VANTRY MKTPLC,25.86,card_A
638,3892,2022-01-03,GLIMMERLY,23.67,card_B
639,3944,2022-01-03,SNACKPOST MARKET,13.58,wallet_W
640,4003,2022-01-03,VANTRY MKTPLC,39.66,card_B
641,4079,2022-01-03,VANTRY MKTPLC,10.46,card_A
642,4084,2022-01-03,VANTRY MKTPLC,57.48,card_B
643,4155,2022-01-03,SNACKPOST MARKET,19.87,card_C
644,4182,2022-01-03,PINEFORT CLUB,15.31,card_A
645,4248,2022-01-03,PINEFORT CLUB,24.89,card_C
646,4286,2022-01-03,SNACKPOST MARKET,12.11,card_B
647,4358,2022-01-03,SNACKPOST MARKET,13.27,card_B
648,4366,2022-01-03,GLIMMERLY,27.81,card_A
649,4366,2022-01-03,GLIMMERLY,91.15,card_A
650,4377,2022-01-03,VANTRY MKTPLC,134.21,card_B
651,4422,2022-01-03,SNACKPOST MARKET,4.88,card_C
652,4425,2022-01-03,PINEFORT CLUB,61.05,card_B
653,4442,2022-01-03,VANTRY MKTPLC,77.05,card_A
654,4487,2022-01-03,PINEFORT CLUB,83.44,card_C
655,4508,2022-01-03,PINEFORT CLUB,34.68,card_B
656,4515,2022-01-03,PINEFORT CLUB,25.32,card_A
657,4520,2022-01-03,VANTRY MKTPLC,37.67,card_C
658,4567,2022-01-03,PINEFORT CLUB,98.47,card_A
659,4579,2022-01-03,SNACKPOST MARKET,23.44,card_C
660,4599,2022-01-03,SNACKPOST MARKET,11.45,wallet_W
661,4646,2022-01-03,SNACKPOST MARKET,19.46,card_C
662,4652,2022-01-03,VANTRY MKTPLC,27.00,wallet_W
663,4710,2022-01-03,SNACKPOST MARKET,19.43,card_B
664,4711,2022-01-03,VANTRY MKTPLC,3.30,card_A
665,4711,2022-01-03,VANTRY MKTPLC,18.12,card_A
666,4813,2022-01-03,GLIMMERLY,27.11,card_A
667,4840,2022-01-03,SNACKPOST MARKET,31.23,card_C
668,4841,2022-01-03,SNACKPOST MARKET,25.80,card_B
669,4842,2022-01-03,VANTRY MKTPLC,13.38,card_A
670,4844,2022-01-03,VANTRY MKTPLC,38.27,wallet_W
671,4867,2022-01-03,PINEFORT CLUB,30.89,card_C
672,4873,2022-01-03,PINEFORT CLUB,43.99,card_B
673,4916,2022-01-03,VANTRY MKTPLC,90.86,card_B
674,4923,2022-01-03,GLIMMERLY,96.39,card_B
675,4997,2022-01-03,VANTRY MKTPLC,14.13,card_B
676,5019,2022-01-03,SNACKPOST MARKET,10.97,card_B
677,5164,2022-01-03,VANTRY MKTPLC,7.20,wallet_W
678,5203,2022-01-03,PINEFORT CLUB,22.04,card_A
679,5383,2022-01-03,SNACKPOST MARKET,32.62,card_B
680,5612,2022-01-03,VANTRY MKTPLC,46.29,card_A
681,5662,2022-01-03,SNACKPOST MARKET,33.96,wallet_W
682,5831,2022-01-03,PINEFORT CLUB,47.38,card_C
683,5851,2022-01-03,GLIMMERLY,58.15,card_C
684,5892,2022-01-03,SNACKPOST MARKET,16.32,card_C
685,21,2022-01-04,VANTRY MKTPLC,13.54,card_C
686,54,2022-01-04,VANTRY MKTPLC,31.63,card_C
687,75,2022-01-04,VANTRY MKTPLC,40.84,card_A
688,89,2022-01-04,SNACKPOST MARKET,13.93,card_A
689,105,2022-01-04,VANTRY MKTPLC,7.32,wallet_W
690,123,2022-01-04,SNACKPOST MARKET,8.48,card_A
691,161,2022-01-04,GLIMMERLY,28.88,card_A
692,204,2022-01-04,SNACKPOST MARKET,14.11,card_C
693,206,2022-01-04,SNACKPOST MARKET,29.11,card_C
694,212,2022-01-04,VANTRY MKTPLC,18.00,card_B
695,242,2022-01-04,VANTRY MKTPLC,15.29,wallet_W
696,268,2022-01-04,VANTRY MKTPLC,71.19,wallet_W
697,293,2022-01-04,VANTRY MKTPLC,11.76,card_B
698,324,2022-01-04,GLIMMERLY,68.41,wallet_W
699,339,2022-01-04,SNACKPOST MARKET,6.79,card_A
700,355,2022-01-04,GLIMMERLY,130.37,card_A
701,359,2022-01-04,VANTRY MKTPLC,110.71,card_A
702,393,2022-01-04,SNACKPOST MARKET,18.39,card_A
703,427,2022-01-04,SNACKPOST MARKET,10.82,card_C
704,452,2022-01-04,VANTRY MKTPLC,21.92,card_A
705,484,2022-01-04,GLIMMERLY,109.83,card_A
706,485,2022-01-04,PINEFORT CLUB,57.93,card_B
707,643,2022-01-04,VANTRY MKTPLC,41.04,card_B
708,670,2022-01-04,SNACKPOST MARKET,7.94,card_C
709,818,2022-01-04,VANTRY MKTPLC,22.47,card_A
710,818,2022-01-04,VANTRY MKTPLC,115.89,card_A
711,842,2022-01-04,SNACKPOST MARKET,8.70,card_B
712,845,2022-01-04,SNACKPOST MARKET,30.43,card_C
713,855,2022-01-04,SNACKPOST MARKET,15.76,wallet_W
714,874,2022-01-04,GLIMMERLY,86.97,wallet_W
715,895,2022-01-04,SNACKPOST MARKET,51.14,card_A
716,1025,2022-01-04,GLIMMERLY,54.04,wallet_W
717,1074,2022-01-04,VANTRY MKTPLC,30.74,wallet_W
718,1161,2022-01-04,GLIMMERLY,24.54,card_B
719,1207,2022-01-04,GLIMMERLY,43.06,card_B
720,1224,2022-01-04,VANTRY MKTPLC,10.56,card_B
721,1240,2022-01-04,VANTRY MKTPLC,10.32,card_C
722,1285,2022-01-04,GLIMMERLY,38.92,card_B
723,1293,2022-01-04,VANTRY MKTPLC,5.98,card_C
724,1348,2022-01-04,SNACKPOST MARKET,24.09,card_B
725,1367,2022-01-04,VANTRY MKTPLC,23.22,card_C
726,1370,2022-01-04,VANTRY MKTPLC,4.63,card_A
727,1450,2022-01-04,SNACKPOST MARKET,17.89,card_B
728,1478,2022-01-04,GLIMMERLY,127.25,card_A
729,1517,2022-01-04,SNACKPOST MARKET,31.80,card_B
730,1557,2022-01-04,VANTRY MKTPLC,360.59,card_A
731,1580,2022-01-04,VANTRY MKTPLC,6.13,card_B
732,1618,2022-01-04,VANTRY MKTPLC,12.16,card_A
733,1665,2022-01-04,VANTRY MKTPLC,43.75,card_A
734,1696,2022-01-04,GLIMMERLY,206.51,wallet_W
735,1729,2022-01-04,VANTRY MKTPLC,23.06,card_B
736,1772,2022-01-04,VANTRY MKTPLC,53.49,card_C
737,1815,2022-01-04,VANTRY MKTPLC,164.81,wallet_W
738,1816,2022-01-04,PINEFORT CLUB,55.26,card_A
739,1821,2022-01-04,VANTRY MKTPLC,31.03,card_A
740,1860,2022-01-04,VANTRY MKTPLC,16.24,card_A
741,1977,2022-01-04,VANTRY MKTPLC,25.44,card_A
742,2094,2022-01-04,VANTRY MKTPLC,81.09,card_B
743,2108,2022-01-04,SNACKPOST MARKET,27.73,card_B
744,2115,2022-01-04,SNACKPOST MARKET,23.83,card_C
745,2146,2022-01-04,PINEFORT CLUB,12.84,card_C
746,2228,2022-01-04,SNACKPOST MARKET,8.47,card_B
747,2300,2022-01-04,PINEFORT CLUB,28.74,card_B
748,2315,2022-01-04,VANTRY MKTPLC,4.86,card_A
749,2348,2022-01-04,PINEFORT CLUB,33.54,card_C
750,2358,2022-01-04,GLIMMERLY,46.07,wallet_W
751,2379,2022-01-04,VANTRY MKTPLC,4.86,card_C
752,2393,2022-01-04,SNACKPOST MARKET,13.67,wallet_W
753,2397,2022-01-04,VANTRY MKTPLC,23.04,card_B
754,2424,2022-01-04,SNACKPOST MARKET,4.69,card_B
755,2447,2022-01-04,SNACKPOST MARKET,5.43,card_C
756,2469,2022-01-04,VANTRY MKTPLC,32.73,card_B
757,2483,2022-01-04,GLIMMERLY,67.50,card_C
758,2536,2022-01-04,GLIMMERLY,34.10,card_A
759,2558,2022-01-04,VANTRY MKTPLC,12.18,card_B
760,2626,2022-01-04,GLIMMERLY,29.09,card_C
761,2633,2022-01-04,PINEFORT CLUB,25.91,card_A
762,2635,2022-01-04,PINEFORT CLUB,52.07,card_C
763,2644,2022-01-04,PINEFORT CLUB,20.88,card_A
764,2707,2022-01-04,SNACKPOST MARKET,10.95,card_A
765,2722,2022-01-04,VANTRY MKTPLC,8.25,card_A
766,2735,2022-01-04,PINEFORT CLUB,44.16,card_B
767,2737,2022-01-04,VANTRY MKTPLC,65.31,card_A
768,2795,2022-01-04,PINEFORT CLUB,54.63,card_B
769,2800,2022-01-04,GLIMMERLY,13.71,card_B
770,2832,2022-01-04,VANTRY MKTPLC,61.60,card_A
771,2896,2022-01-04,PINEFORT CLUB,58.13,card_A
772,2952,2022-01-04,SNACKPOST MARKET,17.00,card_B
773,3030,2022-01-04,VANTRY MKTPLC,137.04,card_A
774,3085,2022-01-04,GLIMMERLY,19.84,card_A
775,3098,2022-01-04,VANTRY MKTPLC,22.19,card_A
776,3100,2022-01-04,SNACKPOST MARKET,19.43,card_A
777,3224,2022-01-04,PINEFORT CLUB,66.76,card_A
778,3242,2022-01-04,SNACKPOST MARKET,9.35,card_A
779,3253,2022-01-04,VANTRY MKTPLC,26.38,card_C
780,3305,2022-01-04,PINEFORT CLUB,40.57,card_C
781,3389,2022-01-04,PINEFORT CLUB,43.94,card_A
782,3463,2022-01-04,SNACKPOST MARKET,11.15,card_B
783,3469,2022-01-04,VANTRY MKTPLC,51.71,card_B
784,3540,2022-01-04,PINEFORT CLUB,67.64,card_A
785,3540,2022-01-04,SNACKPOST MARKET,16.50,card_B
786,3546,2022-01-04,SNACKPOST MARKET,17.90,card_A
787,3546,2022-01-04,VANTRY MKTPLC,19.99,card_C
788,3578,2022-01-04,VANTRY MKTPLC,15.72,card_A
789,3584,2022-01-04,GLIMMERLY,27.12,wallet_W
790,3588,2022-01-04,VANTRY MKTPLC,20.70,card_B
791,3626,2022-01-04,VANTRY MKTPLC,25.52,card_B
792,3638,2022-01-04,GLIMMERLY,75.17,wallet_W
793,3671,2022-01-04,VANTRY MKTPLC,6.11,card_A
794,3678,2022-01-04,VANTRY MKTPLC,81.93,card_B
795,3685,2022-01-04,SNACKPOST MARKET,6.64,card_A
796,3703,2022-01-04,VANTRY MKTPLC,14.78,card_A
797,3710,2022-01-04,GLIMMERLY,40.74,card_C
798,3724,2022-01-04,VANTRY MKTPLC,62.05,card_A
799,3865,2022-01-04,VANTRY MKTPLC,38.50,card_A
800,3869,2022-01-04,GLIMMERLY,97.88,card_A
801,3900,2022-01-04,SNACKPOST MARKET,9.69,card_C
802,3909,2022-01-04,GLIMMERLY,101.61,card_C
803,3925,2022-01-04,VANTRY MKTPLC,63.19,card_A
804,3930,2022-01-04,SNACKPOST MARKET,6.49,card_A
805,3952,2022-01-04,GLIMMERLY,46.65,wallet_W
806,4037,2022-01-04,GLIMMERLY,35.04,wallet_W
807,4212,2022-01-04,PINEFORT CLUB,63.34,card_C
808,4308,2022-01-04,PINEFORT CLUB,74.61,wallet_W
809,4366,2022-01-04,GLIMMERLY,67.48,card_A
810,4433,2022-01-04,VANTRY MKTPLC,2.92,card_B
811,4496,2022-01-04,VANTRY MKTPLC,11.43,card_B
812,4502,2022-01-04,VANTRY MKTPLC,32.92,card_A
813,4527,2022-01-04,VANTRY MKTPLC,21.02,card_C
814,4527,2022-01-04,VANTRY MKTPLC,63.46,card_C
815,4577,2022-01-04,SNACKPOST MARKET,25.04,card_A
816,4587,2022-01-04,GLIMMERLY,78.23,wallet_W
817,4653,2022-01-04,SNACKPOST MARKET,25.08,wallet_W
818,4699,2022-01-04,SNACKPOST MARKET,17.33,card_B
819,4805,2022-01-04,PINEFORT CLUB,12.52,card_C
820,4842,2022-01-04,GLIMMERLY,36.71,card_A
821,4873,2022-01-04,VANTRY MKTPLC,20.94,card_B
822,4912,2022-01-04,SNACKPOST MARKET,16.07,card_C
823,4920,2022-01-04,VANTRY MKTPLC,6.52,card_B
824,4966,2022-01-04,SNACKPOST MARKET,15.53,card_A
825,4972,2022-01-04,VANTRY MKTPLC,29.38,card_A
826,4984,2022-01-04,SNACKPOST MARKET,20.06,card_C
827,4997,2022-01-04,VANTRY MKTPLC,15.96,card_B
828,5014,2022-01-04,SNACKPOST MARKET,31.41,card_B
829,5016,2022-01-04,SNACKPOST MARKET,36.78,card_B
830,5035,2022-01-04,SNACKPOST MARKET,12.83,card_B
831,5098,2022-01-04,PINEFORT CLUB,18.29,card_B
832,5102,2022-01-04,SNACKPOST MARKET,41.10,card_A
833,5107,2022-01-04,GLIMMERLY,40.24,card_A
834,5109,2022-01-04,SNACKPOST MARKET,28.17,wallet_W
835,5112,2022-01-04,SNACKPOST MARKET,12.99,card_A
836,5132,2022-01-04,VANTRY MKTPLC,20.02,card_B
837,5133,2022-01-04,GLIMMERLY,40.46,card_A
838,5153,2022-01-04,VANTRY MKTPLC,16.45,card_A
839,5157,2022-01-04,SNACKPOST MARKET,37.97,card_A
840,5164,2022-01-04,VANTRY MKTPLC,67.50,card_C
841,5204,2022-01-04,GLIMMERLY,105.76,card_B
842,5223,2022-01-04,VANTRY MKTPLC,45.20,card_A
843,5338,2022-01-04,PINEFORT CLUB,36.90,card_B
844,5424,2022-01-04,PINEFORT CLUB,33.41,card_A
845,5619,2022-01-04,GLIMMERLY,60.19,wallet_W
846,5698,2022-01-04,GLIMMERLY,19.64,card_C
847,5820,2022-01-04,SNACKPOST MARKET,8.96,card_A
848,5843,2022-01-04,VANTRY MKTPLC,15.32,card_B
849,5870,2022-01-04,VANTRY MKTPLC,16.52,card_B
850,5870,2022-01-04,VANTRY MKTPLC,23.27,card_B
851,7,2022-01-05,GLIMMERLY,85.55,card_B
852,10,2022-01-05,VANTRY MKTPLC,32.39,card_C
853,67,2022-01-05,SNACKPOST MARKET,18.68,wallet_W
854,121,2022-01-05,SNACKPOST MARKET,6.33,card_A
855,131,2022-01-05,AURELO MUSIC,10.99,card_A
856,144,2022-01-05,VANTRY MKTPLC,1.53,card_B
857,159,2022-01-05,AURELO MUSIC,10.99,card_A
858,194,2022-01-05,SNACKPOST MARKET,24.95,card_A
859,216,2022-01-05,AURELO MUSIC,10.99,card_A
860,233,2022-01-05,VANTRY MKTPLC,20.80,card_A
861,243,2022-01-05,GLIMMERLY,237.20,card_C
862,281,2022-01-05,SNACKPOST MARKET,27.32,card_A
863,290,2022-01-05,AURELO MUSIC,10.99,card_A
864,301,2022-01-05,SNACKPOST MARKET,11.34,card_C
865,366,2022-01-05,SNACKPOST MARKET,23.37,card_B
866,370,2022-01-05,AURELO MUSIC,10.99,wallet_W
867,381,2022-01-05,SNACKPOST MARKET,36.23,card_B
868,400,2022-01-05,GLIMMERLY,19.21,wallet_W
869,422,2022-01-05,SNACKPOST MARKET,8.07,wallet_W
870,423,2022-01-05,AURELO MUSIC,10.99,wallet_W
871,428,2022-01-05,GLIMMERLY,77.44,card_A
872,474,2022-01-05,AURELO MUSIC,10.99,card_A
873,479,2022-01-05,AURELO MUSIC,10.99,card_A
874,486,2022-01-05,AURELO MUSIC,10.99,card_A
875,511,2022-01-05,AURELO MUSIC,10.99,card_A
876,513,2022-01-05,VANTRY MKTPLC,3.69,card_A
877,516,2022-01-05,AURELO MUSIC,10.99,card_A
878,517,2022-01-05,AURELO MUSIC,10.99,card_B
879,521,2022-01-05,GLIMMERLY,15.46,card_B
880,521,2022-01-05,GLIMMERLY,35.43,card_B
881,524,2022-01-05,VANTRY MKTPLC,75.37,wallet_W
882,527,2022-01-05,VANTRY MKTPLC,16.17,card_C
883,528,2022-01-05,AURELO MUSIC,10.99,card_B
884,591,2022-01-05,AURELO MUSIC,10.99,card_A
885,607,2022-01-05,GLIMMERLY,161.39,card_B
886,613,2022-01-05,AURELO MUSIC,10.99,card_B
887,630,2022-01-05,AURELO MUSIC,10.99,card_A
888,690,2022-01-05,AURELO MUSIC,10.99,card_B
889,715,2022-01-05,AURELO MUSIC,10.99,card_A
